rho,customer_no,servers,mean_waiting_time
0.8,500000,4,0.9527154401388354
0.8,500000,4,0.9531181798058648
0.8,500000,4,0.914546909966781
0.8,500000,4,0.9284085258172842
0.8,500000,4,0.9176814530762926
0.8,500000,4,0.9197369847182058
0.8,500000,4,0.9426374758025337
0.8,500000,4,0.941391994210149
0.8,500000,4,0.9302562018522524
0.8,500000,4,0.9522053643060646
0.8,500000,4,0.9242463843062644
0.8,500000,4,0.8881369564213073
0.8,500000,4,0.9243468473969257
0.8,500000,4,0.9049746004424433
0.8,500000,4,0.9380720039654729
0.8,500000,4,0.8980279386859203
0.8,500000,4,0.9170303876950919
0.8,500000,4,0.9433210366081651
0.8,500000,4,0.9148281833336651
0.8,500000,4,0.9303057392880059
0.8,500000,4,0.9347654413995049
0.8,500000,4,0.9373461820704152
0.8,500000,4,0.9444181418102626
0.8,500000,4,0.9239902889219754
0.8,500000,4,0.9151075527812752
0.8,500000,4,0.9579410199780752
0.8,500000,4,0.9395546285726564
0.8,500000,4,0.9145963877909594
0.8,500000,4,0.93212313967892
0.8,500000,4,0.9430775547018876
0.8,500000,4,0.9289115294259427
0.8,500000,4,0.9321599452647511
0.8,500000,4,0.9099494408956298
0.8,500000,4,0.9444104956472151
0.8,500000,4,0.9308097670642992
0.8,500000,4,0.9283146584909413
0.8,500000,4,0.9314594844260874
0.8,500000,4,0.9459102930550524
0.8,500000,4,0.9175612365923144
0.8,500000,4,0.91924835858218
0.8,500000,4,0.9341290456815471
0.8,500000,4,0.9933776667296258
0.8,500000,4,0.9171343590776282
0.8,500000,4,0.9417831923541518
0.8,500000,4,0.9481988113859263
0.8,500000,4,0.9228849638439682
0.8,500000,4,0.9362463612833144
0.8,500000,4,0.9353010345092091
0.8,500000,4,0.9414437047624651
0.8,500000,4,0.9382608053980684
0.8,500000,4,0.9177294438306716
0.8,500000,4,0.9501777843974587
0.8,500000,4,0.951172596335632
0.8,500000,4,0.9358113345400898
0.8,500000,4,0.9201056422454227
0.8,500000,4,0.9242433855978467
0.8,500000,4,0.9557436493313021
0.8,500000,4,0.9331229100274646
0.8,500000,4,0.9129710545334351
0.8,500000,4,0.9259526587713415
0.8,500000,4,0.9035608367265835
0.8,500000,4,0.9349756155002446
0.8,500000,4,0.9267164323163656
0.8,500000,4,0.9427552200952095
0.8,500000,4,0.9408560019977253
0.8,500000,4,0.9660846003605159
0.8,500000,4,0.9103784950611011
0.8,500000,4,0.9230828552737254
0.8,500000,4,0.9465604663995081
0.8,500000,4,0.884438600177515
0.8,500000,4,0.92431632435379
0.8,500000,4,0.9304197601317586
0.8,500000,4,0.9160442997931918
0.8,500000,4,0.9318137722145683
0.8,500000,4,0.9176299289060903
0.8,500000,4,0.9358550760328446
0.8,500000,4,0.9175403770984238
0.8,500000,4,0.9172337807758993
0.8,500000,4,0.9332301933421417
0.8,500000,4,0.956498837827768
0.8,500000,4,0.9106350488430083
0.8,500000,4,0.9539868889543028
0.8,500000,4,0.9301920342958522
0.8,500000,4,0.9389393026276762
0.8,500000,4,0.9350501036075782
0.8,500000,4,0.9232403549425947
0.8,500000,4,0.9361404004835829
0.8,500000,4,0.9135988474495148
0.8,500000,4,0.9283984152687383
0.8,500000,4,0.9699836753274877
0.8,500000,4,0.9126128184197303
0.8,500000,4,0.9340639628156228
0.8,500000,4,0.9344261216113272
0.8,500000,4,0.9456823588621609
0.8,500000,4,0.9034343175099857
0.8,500000,4,0.9287811277838419
0.8,500000,4,0.9097197326657459
0.8,500000,4,0.9297248380065302
0.8,500000,4,0.9253320675654406
0.8,500000,4,0.9382382583182421
