rho,customer_no,servers,mean_waiting_time
0.9,500000,2,5.45038675874374
0.9,500000,2,5.4984819740566175
0.9,500000,2,5.543278501277004
0.9,500000,2,5.18233893566245
0.9,500000,2,5.271649562265599
0.9,500000,2,5.246987260816808
0.9,500000,2,5.285080183585908
0.9,500000,2,5.414054401948367
0.9,500000,2,5.3174907052513705
0.9,500000,2,5.297594476249359
0.9,500000,2,5.058996874100053
0.9,500000,2,5.604670101799759
0.9,500000,2,5.208810423256444
0.9,500000,2,5.095308462871
0.9,500000,2,5.615824897404771
0.9,500000,2,5.266767347216718
0.9,500000,2,5.572409886344163
0.9,500000,2,4.988010540947537
0.9,500000,2,5.370095160702175
0.9,500000,2,5.162224895014181
0.9,500000,2,5.228253989723385
0.9,500000,2,5.231200515347244
0.9,500000,2,5.557915207882762
0.9,500000,2,5.125362830132538
0.9,500000,2,5.611953058334087
0.9,500000,2,5.190048258483115
0.9,500000,2,5.4796513712277815
0.9,500000,2,5.6185155058723595
0.9,500000,2,5.588856779873404
0.9,500000,2,5.32232525316253
0.9,500000,2,5.3892039692806675
0.9,500000,2,5.370097982331244
0.9,500000,2,5.440054330684859
0.9,500000,2,5.391157943333434
0.9,500000,2,5.465881480783934
0.9,500000,2,5.186833285720851
0.9,500000,2,5.0533478292016865
0.9,500000,2,5.447085329195543
0.9,500000,2,5.214503055704737
0.9,500000,2,5.2389356112879755
0.9,500000,2,5.289712095440265
0.9,500000,2,5.165198823070153
0.9,500000,2,5.044999835961985
0.9,500000,2,5.239991758970027
0.9,500000,2,5.4128275628142
0.9,500000,2,5.636913585225481
0.9,500000,2,5.467809667284022
0.9,500000,2,5.299408415628981
0.9,500000,2,5.472122159691734
0.9,500000,2,5.457718380205177
0.9,500000,2,5.2848363964316585
0.9,500000,2,5.415398560649041
0.9,500000,2,5.511804809930352
0.9,500000,2,5.223218444395254
0.9,500000,2,5.503730876553283
0.9,500000,2,5.255192374861768
0.9,500000,2,5.299699158281459
0.9,500000,2,5.197006529044388
0.9,500000,2,5.152755633657545
0.9,500000,2,5.426400103555401
0.9,500000,2,5.3223644694482015
0.9,500000,2,5.225490004706024
0.9,500000,2,5.289259877241616
0.9,500000,2,5.2099755913098456
0.9,500000,2,5.268492217347706
0.9,500000,2,5.413897293158945
0.9,500000,2,5.147101502710363
0.9,500000,2,5.356440427387876
0.9,500000,2,5.222291313198721
0.9,500000,2,5.247066813602475
0.9,500000,2,5.295943186272866
0.9,500000,2,5.012621781415113
0.9,500000,2,5.272838641285701
0.9,500000,2,5.644802746622136
0.9,500000,2,5.044444168783634
0.9,500000,2,5.210413865129026
0.9,500000,2,5.61794245594052
0.9,500000,2,5.125286731512604
0.9,500000,2,5.425599319235286
0.9,500000,2,5.364926156643597
0.9,500000,2,5.156601473776288
0.9,500000,2,5.345848859225202
0.9,500000,2,5.495179098461529
0.9,500000,2,5.504838899103229
0.9,500000,2,5.427279434569854
0.9,500000,2,5.34536409425964
0.9,500000,2,5.3238531100949835
0.9,500000,2,5.271601008735577
0.9,500000,2,5.142534985225736
0.9,500000,2,5.518359304526283
0.9,500000,2,5.234920866604002
0.9,500000,2,5.127699649300405
0.9,500000,2,5.131606910159068
0.9,500000,2,5.269543789848852
0.9,500000,2,5.171918888425038
0.9,500000,2,5.308812553020139
0.9,500000,2,5.420528477981336
0.9,500000,2,4.929411949251298
0.9,500000,2,5.861686687537838
0.9,500000,2,5.355257663268446
