rho,customer_no,servers,mean_waiting_time
0.8,500000,2,2.197532237936316
0.8,500000,2,2.168199443911312
0.8,500000,2,2.277615331382818
0.8,500000,2,2.2000025526761493
0.8,500000,2,2.18890352612718
0.8,500000,2,2.290527216743962
0.8,500000,2,2.172269371912136
0.8,500000,2,2.1946245220432417
0.8,500000,2,2.2516897420026356
0.8,500000,2,2.298094363070386
0.8,500000,2,2.1739499876828225
0.8,500000,2,2.280634096360559
0.8,500000,2,2.230514600253431
0.8,500000,2,2.24662982833087
0.8,500000,2,2.215337277925825
0.8,500000,2,2.2617605986596776
0.8,500000,2,2.2564013366523175
0.8,500000,2,2.1919876950674597
0.8,500000,2,2.216868146132035
0.8,500000,2,2.272838654536567
0.8,500000,2,2.134613430430327
0.8,500000,2,2.242873428152937
0.8,500000,2,2.1722391729605905
0.8,500000,2,2.1936273555488564
0.8,500000,2,2.2223887592550904
0.8,500000,2,2.1862870746057887
0.8,500000,2,2.2136028634209426
0.8,500000,2,2.204699727414142
0.8,500000,2,2.23401983633363
0.8,500000,2,2.24523427398573
0.8,500000,2,2.20092474889244
0.8,500000,2,2.2891615706085586
0.8,500000,2,2.2084046842234795
0.8,500000,2,2.207863189484198
0.8,500000,2,2.1433183044864883
0.8,500000,2,2.2202818373878173
0.8,500000,2,2.2075294399006244
0.8,500000,2,2.139328315960647
0.8,500000,2,2.250930621789232
0.8,500000,2,2.1706103354859905
0.8,500000,2,2.2047266719878094
0.8,500000,2,2.2105490256526554
0.8,500000,2,2.29866972079537
0.8,500000,2,2.1888068317288485
0.8,500000,2,2.2166300508173573
0.8,500000,2,2.2243116158396314
0.8,500000,2,2.1908029994898635
0.8,500000,2,2.159173153764205
0.8,500000,2,2.184444343007933
0.8,500000,2,2.221105396039427
0.8,500000,2,2.179371201562722
0.8,500000,2,2.260145143791891
0.8,500000,2,2.2099079697027064
0.8,500000,2,2.2530053725354793
0.8,500000,2,2.251257287483003
0.8,500000,2,2.228399614592571
0.8,500000,2,2.2351417041420216
0.8,500000,2,2.234584069129857
0.8,500000,2,2.2347286253205674
0.8,500000,2,2.1953265348071582
0.8,500000,2,2.197280763842166
0.8,500000,2,2.1894572574716777
0.8,500000,2,2.254975564588546
0.8,500000,2,2.2705663992814933
0.8,500000,2,2.2684230402848122
0.8,500000,2,2.2366993285804764
0.8,500000,2,2.2255843446811654
0.8,500000,2,2.2191205647379344
0.8,500000,2,2.2250414765316036
0.8,500000,2,2.2848888545918795
0.8,500000,2,2.2274137230000477
0.8,500000,2,2.2534673994571537
0.8,500000,2,2.2847837342953974
0.8,500000,2,2.268911770483788
0.8,500000,2,2.211888846810149
0.8,500000,2,2.216018774185789
0.8,500000,2,2.2036144157533046
0.8,500000,2,2.2875161437848868
0.8,500000,2,2.2406614145684287
0.8,500000,2,2.171013612733619
0.8,500000,2,2.2335062310872424
0.8,500000,2,2.2499695818875525
0.8,500000,2,2.241557962999206
0.8,500000,2,2.238860591818742
0.8,500000,2,2.207923872720317
0.8,500000,2,2.207084373347779
0.8,500000,2,2.2987113174621543
0.8,500000,2,2.205492794197023
0.8,500000,2,2.2231584447734014
0.8,500000,2,2.294769378928915
0.8,500000,2,2.201234827057306
0.8,500000,2,2.1970056963991813
0.8,500000,2,2.227968306649011
0.8,500000,2,2.18850855343987
0.8,500000,2,2.1863228393162806
0.8,500000,2,2.202284192969368
0.8,500000,2,2.1963147017081512
0.8,500000,2,2.202673846719582
0.8,500000,2,2.301952419252941
0.8,500000,2,2.23871635782571
