sim,rho,customer_no,servers,mean_waiting_time
0,0.8,100,1,1.384353889083614
0,0.8,100,1,3.60659039571215
0,0.8,100,1,1.401129482983517
0,0.8,100,1,1.874252349432862
0,0.8,100,1,3.8444947887620633
0,0.8,100,1,2.402676132368521
0,0.8,100,1,1.0475901617880692
0,0.8,100,1,2.1635056149792877
0,0.8,100,1,2.3217782760242267
0,0.8,100,1,2.4268931445892554
0,0.8,100,1,0.8860542927350202
0,0.8,100,1,1.0516688046663727
0,0.8,100,1,1.8932545095342164
0,0.8,100,1,3.6456652751105407
0,0.8,100,1,2.448995889786041
0,0.8,100,1,1.393791238701818
0,0.8,100,1,3.276997643576842
0,0.8,100,1,2.775712462384437
0,0.8,100,1,1.841649653566704
0,0.8,100,1,1.9955610896684737
0,0.8,100,1,2.1730008011145068
0,0.8,100,1,1.3564667194603257
0,0.8,100,1,1.6553201071090988
0,0.8,100,1,1.0437321577156973
0,0.8,100,1,2.1521330868217103
0,0.8,100,1,1.9584874130142944
0,0.8,100,1,2.103863141635767
0,0.8,100,1,1.8579135426694304
0,0.8,100,1,1.642328443801514
0,0.8,100,1,1.6038129113106396
0,0.8,100,1,1.1858488500313642
0,0.8,100,1,1.949279509743767
0,0.8,100,1,1.736215713142294
0,0.8,100,1,1.1077262839117288
0,0.8,100,1,0.850907320432886
0,0.8,100,1,0.8590983893871865
0,0.8,100,1,2.7067655920194547
0,0.8,100,1,1.4286944301081934
0,0.8,100,1,1.7717756607016475
0,0.8,100,1,2.749312539402622
0,0.8,100,1,2.4290546599569605
0,0.8,100,1,1.388823547904733
0,0.8,100,1,0.9716771291394104
0,0.8,100,1,2.596695390785464
0,0.8,100,1,2.510143622185253
0,0.8,100,1,1.6135150473242286
0,0.8,100,1,1.4165658670503265
0,0.8,100,1,1.428592894874524
0,0.8,100,1,1.1287062424337826
0,0.8,100,1,1.271286048395986
0,0.8,500,1,2.179474214707924
0,0.8,500,1,2.288435409646431
0,0.8,500,1,2.2389333392393445
0,0.8,500,1,2.5862304965430405
0,0.8,500,1,2.1548690314138876
0,0.8,500,1,1.4446161422204382
0,0.8,500,1,1.5749405230693772
0,0.8,500,1,2.0730237587007285
0,0.8,500,1,1.7529704391750192
0,0.8,500,1,2.104123584013036
0,0.8,500,1,1.6724378181194544
0,0.8,500,1,1.8848031494138122
0,0.8,500,1,1.672353338126184
0,0.8,500,1,2.8036858985488715
0,0.8,500,1,3.081801642302748
0,0.8,500,1,1.739593337024773
0,0.8,500,1,2.0236210518049145
0,0.8,500,1,2.3926791920048256
0,0.8,500,1,2.228126719111739
0,0.8,500,1,2.6042785106147806
0,0.8,500,1,1.6178954285202025
0,0.8,500,1,1.7477106340401867
0,0.8,500,1,2.0458634728376888
0,0.8,500,1,1.7643206488144119
0,0.8,500,1,2.0424243274103926
0,0.8,500,1,1.596166971268899
0,0.8,500,1,2.04379442541242
0,0.8,500,1,2.202485676533337
0,0.8,500,1,2.1646671820629866
0,0.8,500,1,2.2238963043066944
0,0.8,500,1,2.3870691055368614
0,0.8,500,1,1.650810334953086
0,0.8,500,1,3.0871214155691002
0,0.8,500,1,2.4660039788322536
0,0.8,500,1,2.098384600092934
0,0.8,500,1,1.4600483186678808
0,0.8,500,1,2.206970483111925
0,0.8,500,1,2.2350692874733835
0,0.8,500,1,1.165191414252115
0,0.8,500,1,2.7039960695712892
0,0.8,500,1,1.8651631806539057
0,0.8,500,1,2.5856839653575237
0,0.8,500,1,2.4464154805696667
0,0.8,500,1,1.7109337016009598
0,0.8,500,1,1.9236869666100662
0,0.8,500,1,2.566799446402221
0,0.8,500,1,1.4031356498192264
0,0.8,500,1,2.6262505696901655
0,0.8,500,1,2.2105507325653027
0,0.8,500,1,2.5732672858249845
0,0.8,1000,1,3.4806135605183366
0,0.8,1000,1,2.300129738628266
0,0.8,1000,1,1.58602718869634
0,0.8,1000,1,2.027168616373086
0,0.8,1000,1,2.7008051010749368
0,0.8,1000,1,2.6742223035770896
0,0.8,1000,1,1.8921896821347959
0,0.8,1000,1,3.18829036356597
0,0.8,1000,1,3.4042120327907686
0,0.8,1000,1,2.8717217742250165
0,0.8,1000,1,2.459500173980583
0,0.8,1000,1,1.6830474250783538
0,0.8,1000,1,2.196528298475852
0,0.8,1000,1,3.8280373718971368
0,0.8,1000,1,1.6550681480892926
0,0.8,1000,1,1.9246060371962967
0,0.8,1000,1,2.4219093206543234
0,0.8,1000,1,2.2244707286506884
0,0.8,1000,1,1.840762747781554
0,0.8,1000,1,2.9851619454119613
0,0.8,1000,1,1.9772680280470336
0,0.8,1000,1,3.9964678246882506
0,0.8,1000,1,2.8394328206649653
0,0.8,1000,1,1.779315945616942
0,0.8,1000,1,2.16198276830147
0,0.8,1000,1,2.5528669767892187
0,0.8,1000,1,1.6996044080223471
0,0.8,1000,1,1.9264442439108105
0,0.8,1000,1,1.6124698347801836
0,0.8,1000,1,2.923221976376223
0,0.8,1000,1,2.3033115301733025
0,0.8,1000,1,2.068168545268583
0,0.8,1000,1,2.3579801681621393
0,0.8,1000,1,2.6841051997409475
0,0.8,1000,1,1.9978561439801248
0,0.8,1000,1,2.9247001992212676
0,0.8,1000,1,2.5803790187808993
0,0.8,1000,1,1.9442024993852325
0,0.8,1000,1,2.077654822634774
0,0.8,1000,1,1.9766653103339216
0,0.8,1000,1,1.596754703519662
0,0.8,1000,1,2.5726305444861017
0,0.8,1000,1,2.627664617442565
0,0.8,1000,1,2.027067277213322
0,0.8,1000,1,2.8720532170989665
0,0.8,1000,1,2.8630011748866253
0,0.8,1000,1,1.9988376378491362
0,0.8,1000,1,1.9390578379648318
0,0.8,1000,1,2.848466946743251
0,0.8,1000,1,2.419043618680138
0,0.8,5000,1,2.5226486931660337
0,0.8,5000,1,2.42467062518594
0,0.8,5000,1,2.377667784796141
0,0.8,5000,1,2.5092571776202726
0,0.8,5000,1,2.319230917208208
0,0.8,5000,1,2.324935472464169
0,0.8,5000,1,2.484496444189468
0,0.8,5000,1,2.1378142201705086
0,0.8,5000,1,2.028848249368304
0,0.8,5000,1,2.200093640885018
0,0.8,5000,1,2.270068046217058
0,0.8,5000,1,2.5061726294808615
0,0.8,5000,1,2.4316107678905126
0,0.8,5000,1,2.9799392743211333
0,0.8,5000,1,2.2064567604558287
0,0.8,5000,1,2.3569402703575646
0,0.8,5000,1,2.244680470607565
0,0.8,5000,1,2.2228193991596794
0,0.8,5000,1,2.532937313184107
0,0.8,5000,1,2.1664514212018156
0,0.8,5000,1,2.136008676578125
0,0.8,5000,1,2.1598504433103343
0,0.8,5000,1,2.1468610176209726
0,0.8,5000,1,2.1494317254748947
0,0.8,5000,1,2.1759270078487822
0,0.8,5000,1,2.198498508444499
0,0.8,5000,1,2.3295254033753663
0,0.8,5000,1,2.1999887009122707
0,0.8,5000,1,2.1064007299164427
0,0.8,5000,1,2.1683459341475193
0,0.8,5000,1,2.251694673953647
0,0.8,5000,1,2.2558098703290312
0,0.8,5000,1,2.234447930733909
0,0.8,5000,1,2.3225369445485287
0,0.8,5000,1,2.7909203908717664
0,0.8,5000,1,2.1658801554626517
0,0.8,5000,1,2.317997054905914
0,0.8,5000,1,2.4034802032171636
0,0.8,5000,1,2.636268414843302
0,0.8,5000,1,2.7036303366915124
0,0.8,5000,1,2.0998625000670077
0,0.8,5000,1,2.0066034284014167
0,0.8,5000,1,2.4005240330511928
0,0.8,5000,1,2.1200196755956107
0,0.8,5000,1,2.7198239942340865
0,0.8,5000,1,2.3046605587162565
0,0.8,5000,1,2.382644561976517
0,0.8,5000,1,2.3251208364343383
0,0.8,5000,1,2.490577912046639
0,0.8,5000,1,2.9028931672567553
0,0.8,10000,1,2.496867321809321
0,0.8,10000,1,2.040156652671002
0,0.8,10000,1,2.119728362437088
0,0.8,10000,1,2.473158417077824
0,0.8,10000,1,2.364785173393231
0,0.8,10000,1,2.267722722107584
0,0.8,10000,1,2.3767097175874667
0,0.8,10000,1,2.494592744883185
0,0.8,10000,1,2.3174709719699655
0,0.8,10000,1,2.1777177711130875
0,0.8,10000,1,2.47217316526489
0,0.8,10000,1,2.366768225980726
0,0.8,10000,1,2.5190325776652753
0,0.8,10000,1,2.308938325199804
0,0.8,10000,1,2.315052881759247
0,0.8,10000,1,2.5009409641488185
0,0.8,10000,1,2.1553573611486807
0,0.8,10000,1,2.58725997095922
0,0.8,10000,1,2.486713499470671
0,0.8,10000,1,2.3154079006658463
0,0.8,10000,1,2.5004953504726024
0,0.8,10000,1,2.670860545753854
0,0.8,10000,1,2.3136559643741115
0,0.8,10000,1,2.311148156008546
0,0.8,10000,1,2.3113785456201295
0,0.8,10000,1,2.3965827856280115
0,0.8,10000,1,2.2699015178762116
0,0.8,10000,1,2.4128782977382692
0,0.8,10000,1,2.403957602234614
0,0.8,10000,1,2.2530004328117466
0,0.8,10000,1,2.0666521650469463
0,0.8,10000,1,2.476814741335231
0,0.8,10000,1,2.5199533147655764
0,0.8,10000,1,2.247366789506107
0,0.8,10000,1,2.3638713994153515
0,0.8,10000,1,2.3734544989914275
0,0.8,10000,1,2.286508381917963
0,0.8,10000,1,2.086545569168539
0,0.8,10000,1,2.622363457449563
0,0.8,10000,1,2.3669538544564794
0,0.8,10000,1,2.4036300465850897
0,0.8,10000,1,2.616665756130035
0,0.8,10000,1,2.267906523238233
0,0.8,10000,1,2.1867987019756243
0,0.8,10000,1,2.279187336969607
0,0.8,10000,1,2.416212752785902
0,0.8,10000,1,2.364271260689912
0,0.8,10000,1,2.3429812560871395
0,0.8,10000,1,2.7233313907706456
0,0.8,10000,1,2.4919120389759213
0,0.8,50000,1,2.3898269349723558
0,0.8,50000,1,2.3613792304129926
0,0.8,50000,1,2.3571967917203764
0,0.8,50000,1,2.261504010910067
0,0.8,50000,1,2.4161488456298468
