sim,rho,customer_no,servers,mean_waiting_time
0,0.9,100,1,6.437409214012451
0,0.9,100,1,1.9935557615303805
0,0.9,100,1,6.285623527480966
0,0.9,100,1,2.785688198646359
0,0.9,100,1,1.764851027817477
0,0.9,100,1,3.8300941371896364
0,0.9,100,1,1.9009435947535096
0,0.9,100,1,1.4091268670813506
0,0.9,100,1,1.5209891237182775
0,0.9,100,1,2.392246425095945
0,0.9,100,1,1.8742685278421498
0,0.9,100,1,0.9995849078110077
0,0.9,100,1,2.1724450186886726
0,0.9,100,1,2.1763516470143087
0,0.9,100,1,1.4720662177924846
0,0.9,100,1,1.6200268177620039
0,0.9,100,1,1.1283472967107249
0,0.9,100,1,1.3372017723767469
0,0.9,100,1,2.3944729984843813
0,0.9,100,1,3.916796468696927
0,0.9,100,1,2.2146563974906046
0,0.9,100,1,2.0300146833046755
0,0.9,100,1,4.807404589929221
0,0.9,100,1,2.9277798195011746
0,0.9,100,1,1.5287678713360504
0,0.9,100,1,2.239511484769585
0,0.9,100,1,4.348058524340725
0,0.9,100,1,1.3739686896890342
0,0.9,100,1,1.798979328751792
0,0.9,100,1,3.8593743430923464
0,0.9,100,1,2.2635596640322913
0,0.9,100,1,3.4082365034333066
0,0.9,100,1,4.822551937620938
0,0.9,100,1,2.1832529792189455
0,0.9,100,1,3.6174400174447885
0,0.9,100,1,0.7452135088546575
0,0.9,100,1,1.5271844179544736
0,0.9,100,1,4.767326972529682
0,0.9,100,1,2.2360044949159605
0,0.9,100,1,5.9183967737919545
0,0.9,100,1,0.9330770343377565
0,0.9,100,1,0.9698698554081067
0,0.9,100,1,3.4309573300029568
0,0.9,100,1,1.7684942109042325
0,0.9,100,1,1.2922375658483491
0,0.9,100,1,2.74028226931925
0,0.9,100,1,3.537282687634826
0,0.9,100,1,3.660947873709073
0,0.9,100,1,1.6782241422192816
0,0.9,100,1,1.8810501784780096
0,0.9,500,1,4.331584392965022
0,0.9,500,1,4.03182394017624
0,0.9,500,1,4.681579214685027
0,0.9,500,1,2.888189124299831
0,0.9,500,1,2.590841165450213
0,0.9,500,1,2.5877935937581387
0,0.9,500,1,3.1901962827279666
0,0.9,500,1,1.9786842990590212
0,0.9,500,1,2.897572349456145
0,0.9,500,1,1.8075504682132026
0,0.9,500,1,2.3367019056625713
0,0.9,500,1,3.902964217591392
0,0.9,500,1,2.8607491227161828
0,0.9,500,1,7.6642584939569876
0,0.9,500,1,4.169809254657628
0,0.9,500,1,3.134041395482494
0,0.9,500,1,3.2503285447054897
0,0.9,500,1,3.1816231941820226
0,0.9,500,1,5.098204386178082
0,0.9,500,1,4.662550646697556
0,0.9,500,1,2.1449112658415626
0,0.9,500,1,7.636292742785962
0,0.9,500,1,3.374503749812369
0,0.9,500,1,2.423678558703582
0,0.9,500,1,2.7797192879390633
0,0.9,500,1,3.4780538118284547
0,0.9,500,1,2.3806488909055314
0,0.9,500,1,2.548109587383153
0,0.9,500,1,2.6275603444753615
0,0.9,500,1,4.841765241432626
0,0.9,500,1,3.6041659292570136
0,0.9,500,1,3.602082353330582
0,0.9,500,1,4.864414746214973
0,0.9,500,1,2.258991472939034
0,0.9,500,1,2.950655352640888
