sim,rho,customer_no,servers,mean_waiting_time
0,0.95,100,1,2.0214398698007954
0,0.95,100,1,4.104503752835889
0,0.95,100,1,1.5711913432770734
0,0.95,100,1,4.076947979283089
0,0.95,100,1,2.3843476080397257
0,0.95,100,1,2.3062284791500223
0,0.95,100,1,4.258085879528817
0,0.95,100,1,2.4308377758255246
0,0.95,100,1,3.1306082406354734
0,0.95,100,1,2.1030709980787488
0,0.95,100,1,5.237767769837831
0,0.95,100,1,2.8703226378789837
0,0.95,100,1,1.3730450478002583
0,0.95,100,1,2.3769894247284724
0,0.95,100,1,5.520867652202921
0,0.95,100,1,2.0115881786711
0,0.95,100,1,1.5571343066686212
0,0.95,100,1,3.0398541264356846
0,0.95,100,1,1.8382588612155353
0,0.95,100,1,1.9817017060270845
0,0.95,100,1,3.6608271587813475
0,0.95,100,1,2.530815585121833
0,0.95,100,1,2.461254986818721
0,0.95,100,1,1.716787127836834
0,0.95,100,1,4.145584151310308
0,0.95,100,1,1.5125763420245029
0,0.95,100,1,1.1791640828007959
0,0.95,100,1,1.9597234360970885
0,0.95,100,1,1.721784646016503
0,0.95,100,1,4.197141784152793
0,0.95,100,1,3.67815036167459
0,0.95,100,1,2.5069938269058962
0,0.95,100,1,2.675939920824649
0,0.95,100,1,1.456254373520026
0,0.95,100,1,2.125761895769918
0,0.95,100,1,2.508247395395121
0,0.95,100,1,2.3952682252802604
0,0.95,100,1,3.1287654358657777
0,0.95,100,1,2.922765019854246
0,0.95,100,1,1.938095401215315
0,0.95,100,1,4.084416407065029
0,0.95,100,1,5.289292312814574
0,0.95,100,1,0.900057496801055
0,0.95,100,1,1.8264326757741762
0,0.95,100,1,2.1149800376663435
0,0.95,100,1,1.4545955238040997
0,0.95,100,1,2.379827921513308
0,0.95,100,1,9.461658223285607
0,0.95,100,1,1.0142688610282204
0,0.95,100,1,2.0740312833206827
0,0.95,500,1,6.109622931742213
0,0.95,500,1,6.721273710731073
0,0.95,500,1,3.0153375526687807
0,0.95,500,1,4.544502879871569
0,0.95,500,1,4.739097427779934
0,0.95,500,1,5.360620428826557
0,0.95,500,1,3.898081213622405
0,0.95,500,1,5.109462396229624
0,0.95,500,1,6.104591069071597
0,0.95,500,1,3.560027133350978
0,0.95,500,1,2.698223937895881
0,0.95,500,1,4.292210273644549
0,0.95,500,1,4.067756904232088
0,0.95,500,1,2.129470609958056
0,0.95,500,1,2.2757256849440264
0,0.95,500,1,4.01687892262686
0,0.95,500,1,1.89192688456705
0,0.95,500,1,4.180259880591787
0,0.95,500,1,5.463626792775757
0,0.95,500,1,3.889941271813815
0,0.95,500,1,5.428963252002813
0,0.95,500,1,5.066622473205195
0,0.95,500,1,2.2599522152097737
0,0.95,500,1,3.0122547920732647
0,0.95,500,1,2.449280988385579
0,0.95,500,1,4.215807284317159
0,0.95,500,1,4.081523680800193
0,0.95,500,1,3.2694514965946118
0,0.95,500,1,4.608781766297852
0,0.95,500,1,2.993005421637424
0,0.95,500,1,3.193448962119037
0,0.95,500,1,6.218286763016496
0,0.95,500,1,4.820230830949135
0,0.95,500,1,2.802038116454301
0,0.95,500,1,2.7477090007189338
0,0.95,500,1,5.823543330578154
0,0.95,500,1,2.467930423121926
0,0.95,500,1,3.180089393740867
0,0.95,500,1,4.463090920424636
0,0.95,500,1,4.094851262951564
0,0.95,500,1,4.3167783412863505
0,0.95,500,1,3.2862950178070616
0,0.95,500,1,5.768188354031264
0,0.95,500,1,6.244239336014094
0,0.95,500,1,2.453597563850316
0,0.95,500,1,2.662707507262855
0,0.95,500,1,5.171970932060764
0,0.95,500,1,3.0807879184687725
0,0.95,500,1,5.776067739174568
0,0.95,500,1,3.1275212941344352
0,0.95,1000,1,10.198226336982218
0,0.95,1000,1,3.2216889922402756
0,0.95,1000,1,6.698396280651241
0,0.95,1000,1,4.241981213991742
0,0.95,1000,1,3.4485428160889713
0,0.95,1000,1,5.5054151368805515
0,0.95,1000,1,13.163704129734754
0,0.95,1000,1,6.77662156786386
0,0.95,1000,1,5.1728288300477905
0,0.95,1000,1,4.384751754417876
0,0.95,1000,1,6.089565616902896
0,0.95,1000,1,8.046759019967116
0,0.95,1000,1,9.225960456266874
0,0.95,1000,1,13.112819950853963
0,0.95,1000,1,4.304414130424767
0,0.95,1000,1,2.554604775269015
0,0.95,1000,1,4.614720131394711
0,0.95,1000,1,5.506681642164946
0,0.95,1000,1,4.2087318838357755
0,0.95,1000,1,3.6118627824977327
0,0.95,1000,1,5.18679146309369
0,0.95,1000,1,3.94102091157833
0,0.95,1000,1,3.680738142998276
0,0.95,1000,1,3.087197040740596
0,0.95,1000,1,7.179772294721517
0,0.95,1000,1,13.191940804261796
0,0.95,1000,1,3.882150868283214
0,0.95,1000,1,5.960882146331165
0,0.95,1000,1,8.344860955960577
0,0.95,1000,1,3.15594151407145
0,0.95,1000,1,5.864838361798284
0,0.95,1000,1,4.366891552639461
0,0.95,1000,1,4.482970905966107
0,0.95,1000,1,4.429283683423642
0,0.95,1000,1,4.061242083318142
0,0.95,1000,1,4.309748374018751
0,0.95,1000,1,2.8915163121981315
0,0.95,1000,1,3.015579789607167
0,0.95,1000,1,4.6148195708145305
0,0.95,1000,1,5.269362959395126
0,0.95,1000,1,3.916494562544302
0,0.95,1000,1,7.829051303805536
0,0.95,1000,1,5.650516082428711
0,0.95,1000,1,4.237481258335266
0,0.95,1000,1,7.527142244733215
0,0.95,1000,1,6.702675429101603
0,0.95,1000,1,7.329838761631309
0,0.95,1000,1,5.2706069324657605
0,0.95,1000,1,2.878110292032811
0,0.95,1000,1,10.13811837132056
0,0.95,5000,1,5.880124580851048
0,0.95,5000,1,5.241532799527214
0,0.95,5000,1,4.6327829979643695
0,0.95,5000,1,6.1361456702681005
0,0.95,5000,1,5.430144361349464
0,0.95,5000,1,4.547350999658582
0,0.95,5000,1,9.783047492078191
0,0.95,5000,1,7.181048233772925
0,0.95,5000,1,5.586813161378594
0,0.95,5000,1,11.907711183076438
0,0.95,5000,1,7.175652990159447
0,0.95,5000,1,8.616091065270155
0,0.95,5000,1,4.412701446442281
0,0.95,5000,1,5.860339247545568
0,0.95,5000,1,5.4563134203327985
0,0.95,5000,1,5.771140981210005
0,0.95,5000,1,5.360392656857443
0,0.95,5000,1,6.63667494344764
0,0.95,5000,1,6.025803223022595
0,0.95,5000,1,5.961981920780047
0,0.95,5000,1,4.443806450832953
0,0.95,5000,1,3.953031019457629
0,0.95,5000,1,5.302026120968439
0,0.95,5000,1,7.467137411842424
0,0.95,5000,1,5.6616841806004565
0,0.95,5000,1,5.325282185452748
0,0.95,5000,1,6.949553543369618
0,0.95,5000,1,3.674183899372884
0,0.95,5000,1,18.541002744669914
0,0.95,5000,1,4.4789267589838735
0,0.95,5000,1,5.374703009631501
0,0.95,5000,1,6.664520105243989
0,0.95,5000,1,4.726759093578576
0,0.95,5000,1,6.053244226663658
0,0.95,5000,1,4.5324410384713785
0,0.95,5000,1,4.570691161653274
0,0.95,5000,1,5.042727459381131
0,0.95,5000,1,9.830202641388608
0,0.95,5000,1,5.11448396136393
0,0.95,5000,1,5.25370645792827
0,0.95,5000,1,5.482551879593117
0,0.95,5000,1,7.628657803180235
0,0.95,5000,1,7.470520247586627
0,0.95,5000,1,4.731526683871189
0,0.95,5000,1,5.622341760862736
0,0.95,5000,1,5.903292402114598
0,0.95,5000,1,4.661559364503666
0,0.95,5000,1,5.990355062091595
