rho,c,s,mean_wait_time
0.9,500000,1,22.712646195638143
0.9,500000,1,22.322655989112906
0.9,500000,1,21.436559162125874
0.9,500000,1,24.19494508766567
0.9,500000,1,24.840275018088832
0.9,500000,1,23.150201932244347
0.9,500000,1,25.1837008301205
0.9,500000,1,23.248573761780214
0.9,500000,1,21.406623684712482
0.9,500000,1,23.098054146770306
0.9,500000,1,24.93058477153675
0.9,500000,1,22.434137199725225
0.9,500000,1,24.136159826693188
0.9,500000,1,25.695522779302035
0.9,500000,1,24.36268834805818
0.9,500000,1,21.3766650044824
0.9,500000,1,25.271443241813287
0.9,500000,1,25.608431839335744
0.9,500000,1,23.785674319609008
0.9,500000,1,22.53631069515226
0.9,500000,1,24.758959137686517
0.9,500000,1,22.86720539778041
0.9,500000,1,22.918160317581208
0.9,500000,1,24.35241730498292
0.9,500000,1,25.176098934466538
0.9,500000,1,25.298964812271652
0.9,500000,1,22.374256445795318
0.9,500000,1,22.832440273178687
0.9,500000,1,22.951770375388204
0.9,500000,1,23.037098349513936
0.9,500000,1,21.391088167540275
0.9,500000,1,24.356934794520978
0.9,500000,1,24.241405304547833
0.9,500000,1,22.92052536369491
0.9,500000,1,24.01451448811463
0.9,500000,1,24.10955372127726
0.9,500000,1,22.86113978023297
0.9,500000,1,22.520270839139716
0.9,500000,1,22.94054945405245
0.9,500000,1,21.71541308827337
0.9,500000,1,24.149508820022017
0.9,500000,1,24.14251028221093
0.9,500000,1,23.27018365193182
0.9,500000,1,23.3388468160358
0.9,500000,1,23.11928267791459
0.9,500000,1,23.109500355508032
0.9,500000,1,24.642900580987014
0.9,500000,1,22.856283461450992
0.9,500000,1,23.39228068856615
0.9,500000,1,24.336392176225036
0.9,500000,1,22.04699349085983
0.9,500000,1,23.004024024915836
0.9,500000,1,24.106379392911062
0.9,500000,1,24.514675782172027
0.9,500000,1,22.260309843170234
0.9,500000,1,23.85109672456325
0.9,500000,1,22.73304007220207
0.9,500000,1,24.50947120372556
0.9,500000,1,22.725006027946915
0.9,500000,1,23.098142605336008
0.9,500000,1,22.97914999460543
0.9,500000,1,22.988060220871166
0.9,500000,1,23.892105119251973
0.9,500000,1,23.070703145175496
0.9,500000,1,24.424644108856747
0.9,500000,1,23.485722757741584
0.9,500000,1,22.447856792094974
0.9,500000,1,24.551945771064982
0.9,500000,1,22.563870073234014
0.9,500000,1,22.202116856298485
0.9,500000,1,24.130977140945017
0.9,500000,1,24.142005645190395
0.9,500000,1,23.55257502657048
0.9,500000,1,24.904979882311842
0.9,500000,1,24.924047600106523
0.9,500000,1,25.452302368787784
0.9,500000,1,22.902636701344576
0.9,500000,1,22.59593577573737
0.9,500000,1,21.961621164091223
0.9,500000,1,23.62630937171924
0.9,500000,1,24.16536196276851
0.9,500000,1,24.462295141548747
0.9,500000,1,21.87120341532844
0.9,500000,1,22.135474268841595
0.9,500000,1,23.077857678299964
0.9,500000,1,24.03221308900184
0.9,500000,1,24.098586127524236
0.9,500000,1,22.399427772101475
0.9,500000,1,22.499384243059993
0.9,500000,1,24.432427338914394
0.9,500000,1,21.608473814810573
0.9,500000,1,23.331957044735642
0.9,500000,1,25.17154778106099
0.9,500000,1,23.203523563000473
0.9,500000,1,21.4096853456579
0.9,500000,1,23.71743977914493
0.9,500000,1,21.01024117844524
0.9,500000,1,24.120739451060572
0.9,500000,1,23.560644734710298
0.9,500000,1,23.539245893761272
