rho,c,s,mean_wait_time
0.9,500000,4,11.446371843990383
0.9,500000,4,11.213022588614988
0.9,500000,4,11.41522482999008
0.9,500000,4,11.154600425026798
0.9,500000,4,11.094419545385295
0.9,500000,4,10.959398681863236
0.9,500000,4,10.94015855261472
0.9,500000,4,11.026494914343866
0.9,500000,4,11.11688538430152
0.9,500000,4,11.163130534622558
0.9,500000,4,11.65928506407795
0.9,500000,4,11.1555526355864
0.9,500000,4,11.271957265181255
0.9,500000,4,11.769681114145781
0.9,500000,4,10.978437412551994
0.9,500000,4,11.439846190674377
0.9,500000,4,11.982255570757609
0.9,500000,4,11.31711036515464
0.9,500000,4,11.566115783397459
0.9,500000,4,11.521060858669754
0.9,500000,4,10.81434495870879
0.9,500000,4,11.749487989631662
0.9,500000,4,11.302118276339028
0.9,500000,4,11.114614555559907
0.9,500000,4,11.057325712541031
0.9,500000,4,11.214144902307158
0.9,500000,4,11.36815876083656
0.9,500000,4,10.869662536764018
0.9,500000,4,11.136257064211673
0.9,500000,4,11.076464831967849
0.9,500000,4,11.166936318485362
0.9,500000,4,11.178889063126903
0.9,500000,4,11.207392777275512
0.9,500000,4,11.648946577054016
0.9,500000,4,10.350025864805668
0.9,500000,4,10.616258580605882
0.9,500000,4,11.516090099366691
0.9,500000,4,11.610680123449633
0.9,500000,4,11.674345747982047
0.9,500000,4,11.137813398642892
0.9,500000,4,10.962495277277615
0.9,500000,4,11.506261154772487
0.9,500000,4,11.06770181748047
0.9,500000,4,11.138067993920622
0.9,500000,4,11.118712937596477
0.9,500000,4,11.321739405551147
0.9,500000,4,11.16185224843263
0.9,500000,4,11.16964895310774
0.9,500000,4,10.75211485100916
0.9,500000,4,11.891272204530544
0.9,500000,4,11.157873263649973
0.9,500000,4,11.122057172129129
0.9,500000,4,11.141259082428256
0.9,500000,4,11.773375620542932
0.9,500000,4,11.022640941742559
0.9,500000,4,11.589013216802678
0.9,500000,4,11.78669905955911
0.9,500000,4,11.405773381810441
0.9,500000,4,11.254253292173042
0.9,500000,4,11.26706247240028
0.9,500000,4,11.575585380575658
0.9,500000,4,11.935443134155229
0.9,500000,4,11.600892970898554
0.9,500000,4,10.8892436816906
0.9,500000,4,10.742681416333546
0.9,500000,4,10.940463974770909
0.9,500000,4,11.644826196458276
0.9,500000,4,10.979157794692657
0.9,500000,4,11.00578522368473
0.9,500000,4,11.259912379202724
0.9,500000,4,10.898112387470642
0.9,500000,4,10.877545123659784
0.9,500000,4,11.158616016461103
0.9,500000,4,11.342040741580986
0.9,500000,4,10.833005987746134
0.9,500000,4,11.031165255789553
0.9,500000,4,11.394072049752385
0.9,500000,4,11.340676273357934
0.9,500000,4,11.440123893367563
0.9,500000,4,10.909050654533191
0.9,500000,4,10.967277134963577
0.9,500000,4,11.333314300543384
0.9,500000,4,10.9093651788069
0.9,500000,4,11.62238524330827
0.9,500000,4,11.888192083941009
0.9,500000,4,11.158162092835434
0.9,500000,4,11.006128513357515
0.9,500000,4,11.705568624294479
0.9,500000,4,11.215858613955266
0.9,500000,4,11.022348159535733
0.9,500000,4,11.367644396960012
0.9,500000,4,11.035856803455227
0.9,500000,4,11.369599751080578
0.9,500000,4,10.88436366952918
0.9,500000,4,11.975999868052893
0.9,500000,4,11.042884435172883
0.9,500000,4,11.025385016822293
0.9,500000,4,11.31614297770862
0.9,500000,4,10.951575907772261
0.9,500000,4,10.955814684541966
