rho,c,s,mean_wait_time
0.5,500000,4,1.2557843280839207
0.5,500000,4,1.2286396390157142
0.5,500000,4,1.2457510497273951
0.5,500000,4,1.2622031886411045
0.5,500000,4,1.2457690820797886
0.5,500000,4,1.233561116635039
0.5,500000,4,1.2544792259428263
0.5,500000,4,1.238540780373136
0.5,500000,4,1.2519510117543422
0.5,500000,4,1.2739594451248313
0.5,500000,4,1.2503733644702155
0.5,500000,4,1.2451695152808064
0.5,500000,4,1.2530861696406501
0.5,500000,4,1.2670667142413812
0.5,500000,4,1.2469762147451522
0.5,500000,4,1.2419168817187063
0.5,500000,4,1.2324390105119505
0.5,500000,4,1.2457380770859843
0.5,500000,4,1.2581646262900266
0.5,500000,4,1.2447874844979259
0.5,500000,4,1.26151837326443
0.5,500000,4,1.257546633887618
0.5,500000,4,1.2628801688929963
0.5,500000,4,1.254528728565982
0.5,500000,4,1.2431541522724925
0.5,500000,4,1.263112181345964
0.5,500000,4,1.252073674135576
0.5,500000,4,1.2477969902933514
0.5,500000,4,1.2586408311346815
0.5,500000,4,1.2486528859876045
0.5,500000,4,1.2572469737771386
0.5,500000,4,1.2479216544243255
0.5,500000,4,1.266012915783278
0.5,500000,4,1.249689514271581
0.5,500000,4,1.2599263939760879
0.5,500000,4,1.2433641238719562
0.5,500000,4,1.25493202342786
0.5,500000,4,1.24494145007584
0.5,500000,4,1.2401749064820167
0.5,500000,4,1.2401201187204751
0.5,500000,4,1.2512718104035543
0.5,500000,4,1.2602058626262278
0.5,500000,4,1.2516442901258888
0.5,500000,4,1.2702581089437976
0.5,500000,4,1.2513528151728508
0.5,500000,4,1.2471479658642466
0.5,500000,4,1.2282537729647127
0.5,500000,4,1.2484469468208514
0.5,500000,4,1.2312885078270654
0.5,500000,4,1.252445205410578
0.5,500000,4,1.2574902108723365
0.5,500000,4,1.2427243930213576
0.5,500000,4,1.2586078129299696
0.5,500000,4,1.25809030265656
0.5,500000,4,1.2378263206017892
0.5,500000,4,1.2356508477449488
0.5,500000,4,1.2542442966302039
0.5,500000,4,1.2538442723417187
0.5,500000,4,1.2352371271952824
0.5,500000,4,1.2529963296164848
0.5,500000,4,1.2493562298625402
0.5,500000,4,1.2610041278353457
0.5,500000,4,1.2528980252733863
0.5,500000,4,1.2503588445653275
0.5,500000,4,1.253308625047525
0.5,500000,4,1.2451103289466543
0.5,500000,4,1.2424138785360435
0.5,500000,4,1.254953875005384
0.5,500000,4,1.2561522351760763
0.5,500000,4,1.2342241914608563
0.5,500000,4,1.2509320937925523
0.5,500000,4,1.2412236068248064
0.5,500000,4,1.252203249813795
0.5,500000,4,1.259020658777449
0.5,500000,4,1.2342987830590475
0.5,500000,4,1.2474036602892273
0.5,500000,4,1.254395954064934
0.5,500000,4,1.2372046663110439
0.5,500000,4,1.2569228567341006
0.5,500000,4,1.240834495991144
0.5,500000,4,1.2594029189037572
0.5,500000,4,1.2396761771738731
0.5,500000,4,1.2548250901983136
0.5,500000,4,1.246404211982117
0.5,500000,4,1.2489745253316484
0.5,500000,4,1.241711233817889
0.5,500000,4,1.2498579899694109
0.5,500000,4,1.2528438843553398
0.5,500000,4,1.2547693616729487
0.5,500000,4,1.2573622616701368
0.5,500000,4,1.23797828300323
0.5,500000,4,1.2524411932752046
0.5,500000,4,1.24738962471447
0.5,500000,4,1.264477947825032
0.5,500000,4,1.242561035571985
0.5,500000,4,1.2449597841874178
0.5,500000,4,1.2429511044903374
0.5,500000,4,1.2493825647766499
0.5,500000,4,1.2446220104526617
0.5,500000,4,1.2417303880084767
