rho,c,s,mean_wait_time
0.5,500000,2,1.2486603654948776
0.5,500000,2,1.2611133979546758
0.5,500000,2,1.2634765043585308
0.5,500000,2,1.2377077695945697
0.5,500000,2,1.253882062061653
0.5,500000,2,1.239479801260617
0.5,500000,2,1.2434231270125031
0.5,500000,2,1.2474082568220632
0.5,500000,2,1.2468310363619841
0.5,500000,2,1.2415027657042799
0.5,500000,2,1.2348819373091586
0.5,500000,2,1.2413675016344117
0.5,500000,2,1.240873268269162
0.5,500000,2,1.2485881683723115
0.5,500000,2,1.2280259320329086
0.5,500000,2,1.2430008739576694
0.5,500000,2,1.244881305336722
0.5,500000,2,1.2650126850140642
0.5,500000,2,1.2473578237147802
0.5,500000,2,1.241657927717962
0.5,500000,2,1.2607336877146131
0.5,500000,2,1.2500818503511348
0.5,500000,2,1.2307970917155124
0.5,500000,2,1.2291329811705072
0.5,500000,2,1.2590978435310545
0.5,500000,2,1.238383490330028
0.5,500000,2,1.2588543628371414
0.5,500000,2,1.2524856444263621
0.5,500000,2,1.2622647251970756
0.5,500000,2,1.2620955973177526
0.5,500000,2,1.2477843328759948
0.5,500000,2,1.2497043430678194
0.5,500000,2,1.2412173720910302
0.5,500000,2,1.2450185210591178
0.5,500000,2,1.2519579933663654
0.5,500000,2,1.2539672395205463
0.5,500000,2,1.2437436570472438
0.5,500000,2,1.2420548456551008
0.5,500000,2,1.2477699518409362
0.5,500000,2,1.2526823322380725
0.5,500000,2,1.2501988810632614
0.5,500000,2,1.2420877733483244
0.5,500000,2,1.245280320959982
0.5,500000,2,1.2634404131917265
0.5,500000,2,1.2634327913500571
0.5,500000,2,1.2606513634814673
0.5,500000,2,1.26180248035626
0.5,500000,2,1.2363449332133472
0.5,500000,2,1.242224593546089
0.5,500000,2,1.2375302831775221
0.5,500000,2,1.2424102886769046
0.5,500000,2,1.25710658420527
0.5,500000,2,1.2455244671212886
0.5,500000,2,1.2587930399190426
0.5,500000,2,1.249378245000915
0.5,500000,2,1.2423335981715606
0.5,500000,2,1.2351808441853394
0.5,500000,2,1.2322887866553462
0.5,500000,2,1.2552660991605593
0.5,500000,2,1.2478847011491425
0.5,500000,2,1.2485471856351427
0.5,500000,2,1.2393896695867492
0.5,500000,2,1.260296688093536
0.5,500000,2,1.2410436566415926
0.5,500000,2,1.2636736685042445
0.5,500000,2,1.254385829725725
0.5,500000,2,1.2543234460053527
0.5,500000,2,1.2551614543201297
0.5,500000,2,1.244704912959313
0.5,500000,2,1.2476406845528842
0.5,500000,2,1.2627656334554613
0.5,500000,2,1.2475941679926443
0.5,500000,2,1.2656933323397141
0.5,500000,2,1.258768975448111
0.5,500000,2,1.2403612566280107
0.5,500000,2,1.2591025036764851
0.5,500000,2,1.2448389030382996
0.5,500000,2,1.2382137473389265
0.5,500000,2,1.2547823736919288
0.5,500000,2,1.2598580835927224
0.5,500000,2,1.2625503701982959
0.5,500000,2,1.2500974459593794
0.5,500000,2,1.2474998646419475
0.5,500000,2,1.2428059642226121
0.5,500000,2,1.2694552397643046
0.5,500000,2,1.2465384166207463
0.5,500000,2,1.2418899729946806
0.5,500000,2,1.2613508859163072
0.5,500000,2,1.2386705639348532
0.5,500000,2,1.2507973037328783
0.5,500000,2,1.2645526623623302
0.5,500000,2,1.260927214587554
0.5,500000,2,1.2480185162377497
0.5,500000,2,1.262802334101647
0.5,500000,2,1.2654944990851174
0.5,500000,2,1.2536258685684845
0.5,500000,2,1.2640084183111102
0.5,500000,2,1.2432236841999464
0.5,500000,2,1.2456594111671226
0.5,500000,2,1.2568009961145723
