sim,rho,customer_no,servers,mean_waiting_time
0,0.9,100,1,5.573436399312977
0,0.9,100,1,1.5819928814079276
0,0.9,100,1,2.9889379607675175
0,0.9,100,1,6.038400302647517
0,0.9,100,1,4.094120488826215
0,0.9,100,1,1.2061580800695566
0,0.9,100,1,1.2821026690030357
0,0.9,100,1,1.666271653519527
0,0.9,100,1,8.00180421319247
0,0.9,100,1,1.3743291206090944
0,0.9,100,1,4.5621584358914795
0,0.9,100,1,5.296261630518268
0,0.9,100,1,2.98560142010065
0,0.9,100,1,1.6879211505922036
0,0.9,100,1,1.6579530484643217
0,0.9,100,1,2.7698899201071288
0,0.9,100,1,1.9977004985954954
0,0.9,100,1,5.787178607104388
0,0.9,100,1,3.110742934185639
0,0.9,100,1,1.9079944675098677
0,0.9,100,1,2.2641577827505843
0,0.9,100,1,7.1187889772170205
0,0.9,100,1,2.357143767357393
0,0.9,100,1,4.166733092946259
0,0.9,100,1,2.28176295229867
0,0.9,100,1,1.4556983803078536
0,0.9,100,1,1.769827041127665
0,0.9,100,1,3.7747535432059904
0,0.9,100,1,3.4790730803776118
0,0.9,100,1,3.8848666468739226
0,0.9,100,1,2.5260720869795144
0,0.9,100,1,2.012158844659338
0,0.9,100,1,1.3447689422119253
0,0.9,100,1,1.011147975944032
0,0.9,100,1,3.5991520717742946
0,0.9,100,1,2.899943949000351
0,0.9,100,1,1.9933713921220262
0,0.9,100,1,1.6471323464865557
0,0.9,100,1,2.148842836820575
0,0.9,100,1,2.543137046944455
0,0.9,100,1,2.866264369213171
0,0.9,100,1,3.654457591789726
0,0.9,100,1,4.420423587194556
0,0.9,100,1,3.3056146510441193
0,0.9,100,1,1.7243002487173016
0,0.9,100,1,2.7049886846578186
0,0.9,100,1,3.6482776977238434
0,0.9,100,1,1.9407935322558325
0,0.9,100,1,2.3822780243700232
0,0.9,100,1,3.644765030645543
0,0.9,500,1,2.92719822358869
0,0.9,500,1,3.425591852766609
0,0.9,500,1,3.236305758325523
0,0.9,500,1,4.892910731581411
0,0.9,500,1,3.9256768677386136
0,0.9,500,1,9.231919950307791
0,0.9,500,1,4.585951273003625
0,0.9,500,1,3.5193044142650534
0,0.9,500,1,5.799732099280487
0,0.9,500,1,10.46237895818082
0,0.9,500,1,3.32981059817334
0,0.9,500,1,3.484128727066399
0,0.9,500,1,4.912335544862458
0,0.9,500,1,2.2951385543541547
0,0.9,500,1,4.468064482380721
0,0.9,500,1,6.2661340823021385
0,0.9,500,1,5.653300708223778
0,0.9,500,1,12.755751430020936
0,0.9,500,1,6.775976090006862
0,0.9,500,1,2.2294799144956094
0,0.9,500,1,3.3932971841384187
0,0.9,500,1,7.250084644154133
0,0.9,500,1,2.2965601261228583
0,0.9,500,1,2.5787217961180606
0,0.9,500,1,4.146194090972027
0,0.9,500,1,5.377911827995915
0,0.9,500,1,20.63943269432754
0,0.9,500,1,2.7875910024629107
0,0.9,500,1,7.2726429799836305
0,0.9,500,1,6.368038672675412
0,0.9,500,1,6.944056680815313
0,0.9,500,1,4.207868218468506
0,0.9,500,1,9.24971807852214
0,0.9,500,1,4.950029775609176
0,0.9,500,1,4.608240024526749
0,0.9,500,1,4.604665962690243
0,0.9,500,1,2.8004947861594514
0,0.9,500,1,4.386461482985351
0,0.9,500,1,2.795447993951195
0,0.9,500,1,5.053753758268887
0,0.9,500,1,3.9834698681054346
0,0.9,500,1,10.283483594532612
0,0.9,500,1,3.397650055282177
0,0.9,500,1,6.04880534629708
0,0.9,500,1,3.0572645716761424
0,0.9,500,1,8.418439940213826
0,0.9,500,1,2.4287276163751126
0,0.9,500,1,3.1433585150200063
0,0.9,500,1,5.990140559304553
