sim,rho,customer_no,servers,mean_waiting_time
0,0.8,100,1,0.848392413222221
0,0.8,100,1,1.8858865096754909
0,0.8,100,1,1.2726244033473497
0,0.8,100,1,1.0229372958018361
0,0.8,100,1,2.1913173614289003
0,0.8,100,1,3.2385349545385087
0,0.8,100,1,3.565462409794515
0,0.8,100,1,2.106746979427831
0,0.8,100,1,1.7343817634405725
0,0.8,100,1,1.6417138618541938
0,0.8,100,1,3.2038147440009146
0,0.8,100,1,2.4159155641144614
0,0.8,100,1,1.9049377309628426
0,0.8,100,1,3.3152219596780323
0,0.8,100,1,2.163144140644002
0,0.8,100,1,4.088380756186087
0,0.8,100,1,3.1260734644074493
0,0.8,100,1,2.032199141013579
0,0.8,100,1,1.0614281547887345
0,0.8,100,1,2.213107282861451
0,0.8,100,1,1.129203266024215
0,0.8,100,1,4.323368013514977
0,0.8,100,1,1.8655722979254088
0,0.8,100,1,3.525873121483554
0,0.8,100,1,3.1474570990572914
0,0.8,100,1,1.6843283924651395
0,0.8,100,1,3.272300092560325
0,0.8,100,1,2.1606373412231257
0,0.8,100,1,2.698362129175201
0,0.8,100,1,2.0416118586622556
0,0.8,100,1,3.0575084161202892
0,0.8,100,1,2.213133332153532
0,0.8,100,1,2.131033542261779
0,0.8,100,1,1.5671976729111494
0,0.8,100,1,1.908756730943132
0,0.8,100,1,1.4083444942322947
0,0.8,100,1,1.8606788729666377
0,0.8,100,1,1.8882237371028632
0,0.8,100,1,2.153678347558922
0,0.8,100,1,3.6376784560843616
0,0.8,100,1,0.8679135649769889
0,0.8,100,1,1.9659082598495352
0,0.8,100,1,2.287251305254452
0,0.8,100,1,0.8626395451158138
0,0.8,100,1,0.9910145532787166
0,0.8,100,1,8.936221586124947
0,0.8,100,1,4.481880210240566
0,0.8,100,1,1.1439671813961254
0,0.8,100,1,1.7292542279207546
0,0.8,100,1,1.6939452932736874
0,0.8,500,1,3.2879824631662347
0,0.8,500,1,2.459371076504734
0,0.8,500,1,2.145484911657839
0,0.8,500,1,2.6857747657565825
0,0.8,500,1,2.6601033600797046
0,0.8,500,1,2.3260273191225274
0,0.8,500,1,3.9570804401825006
0,0.8,500,1,2.4268618988470934
0,0.8,500,1,2.2163515596500227
0,0.8,500,1,1.7714058666373735
0,0.8,500,1,1.7305296045318441
0,0.8,500,1,2.127433407847009
0,0.8,500,1,1.210988556350118
0,0.8,500,1,1.5064439021267184
0,0.8,500,1,4.627418022373187
0,0.8,500,1,1.990072618728447
0,0.8,500,1,2.790052690052061
0,0.8,500,1,2.6598906329434095
0,0.8,500,1,1.7319846406757784
0,0.8,500,1,1.811293435473989
0,0.8,500,1,2.8286683835122384
0,0.8,500,1,2.499737152572035
0,0.8,500,1,1.6625405018598594
0,0.8,500,1,2.136481462138253
0,0.8,500,1,2.705593387631885
0,0.8,500,1,2.7339906845791986
0,0.8,500,1,1.909571720371136
0,0.8,500,1,1.9886249042337523
0,0.8,500,1,1.9673383197198957
0,0.8,500,1,1.8672558743378704
0,0.8,500,1,2.070990227148037
0,0.8,500,1,1.314651752008082
0,0.8,500,1,1.6843591077173168
0,0.8,500,1,2.399957456434378
0,0.8,500,1,4.178088315878012
0,0.8,500,1,1.9134145525706658
0,0.8,500,1,1.8290554841610882
0,0.8,500,1,1.8163643226789998
0,0.8,500,1,2.4416236908876003
0,0.8,500,1,2.8774959770626722
0,0.8,500,1,1.8584475116826198
0,0.8,500,1,2.0279943766014017
0,0.8,500,1,1.5742329306480074
0,0.8,500,1,1.8049954026880157
0,0.8,500,1,2.6720461187987645
0,0.8,500,1,2.5525949072549348
0,0.8,500,1,2.5234683864943497
0,0.8,500,1,1.6121077725700725
0,0.8,500,1,1.8320233416715133
0,0.8,500,1,4.011714442924011
0,0.8,1000,1,2.850874922303407
0,0.8,1000,1,3.1459511871591057
0,0.8,1000,1,2.5870013183256644
