sim,rho,customer_no,servers,mean_waiting_time
0,0.5,100,1,4.558467916320825
0,0.5,100,1,0.5528598087691448
0,0.5,100,1,1.364936341056973
0,0.5,100,1,1.8648980128611843
0,0.5,100,1,3.325744398170192
0,0.5,100,1,1.5237258372743685
0,0.5,100,1,4.751212353937604
0,0.5,100,1,1.716249612849478
0,0.5,100,1,2.855331705219355
0,0.5,100,1,0.4654930932800465
0,0.5,100,1,0.9196324731902658
0,0.5,100,1,2.4922918459213586
0,0.5,100,1,1.8849514070762412
0,0.5,100,1,2.570026197987126
0,0.5,100,1,1.6686317213194426
0,0.5,100,1,1.7594113538617746
0,0.5,100,1,5.021833517801578
0,0.5,100,1,1.8702097403795892
0,0.5,100,1,0.9123003277090188
0,0.5,100,1,1.2599099402719711
0,0.5,100,1,2.3378561333001135
0,0.5,100,1,2.425602804015437
0,0.5,100,1,1.5205984161225572
0,0.5,100,1,0.2649373562924637
0,0.5,100,1,3.2422483630404515
0,0.5,100,1,2.5669575788993133
0,0.5,100,1,0.9871408708855637
0,0.5,100,1,1.13369775068394
0,0.5,100,1,3.742028194409751
0,0.5,100,1,2.160782148968311
0,0.5,100,1,3.8260444191581175
0,0.5,100,1,2.884629931990059
0,0.5,100,1,1.7480990170869726
0,0.5,100,1,2.1155617689410318
0,0.5,100,1,0.7837434186797054
0,0.5,100,1,1.380959524271201
0,0.5,100,1,3.5359262186300553
0,0.5,100,1,2.148407259517817
0,0.5,100,1,2.909791563498613
0,0.5,100,1,1.9142550726586112
0,0.5,100,1,0.6014713694659002
0,0.5,100,1,1.7072967646646313
0,0.5,100,1,2.651229085545846
0,0.5,100,1,1.0875159046454765
0,0.5,100,1,2.524967786971028
0,0.5,100,1,20.06609257227984
0,0.5,100,1,0.6035449219117668
0,0.5,100,1,2.3241417355095715
0,0.5,100,1,3.2575680760051773
0,0.5,100,1,0.5858571509011257
0,0.5,500,1,2.94916759570838
0,0.5,500,1,4.013214558781924
0,0.5,500,1,3.6304689075085523
0,0.5,500,1,1.6897417475063807
0,0.5,500,1,2.756323636150547
0,0.5,500,1,2.9731484047675614
0,0.5,500,1,2.487692439682624
0,0.5,500,1,1.9056674485479488
0,0.5,500,1,2.754518883650758
0,0.5,500,1,3.176963418701165
0,0.5,500,1,1.7892004848468068
0,0.5,500,1,2.291076414524917
0,0.5,500,1,2.340295087975906
0,0.5,500,1,1.9619727028269727
0,0.5,500,1,2.612270224430776
0,0.5,500,1,2.2948374693979376
0,0.5,500,1,1.883065240827464
0,0.5,500,1,2.158294833525955
0,0.5,500,1,4.10820870359464
0,0.5,500,1,2.047902163704658
0,0.5,500,1,2.4302033847023257
0,0.5,500,1,2.3588206820612414
0,0.5,500,1,2.4497099352523857
0,0.5,500,1,2.443822972662164
0,0.5,500,1,3.096353745750658
0,0.5,500,1,2.146202601777566
0,0.5,500,1,2.5605404805984895
0,0.5,500,1,1.5818588478686793
0,0.5,500,1,1.9932519988629138
0,0.5,500,1,4.186420452617069
0,0.5,500,1,5.381631521754133
0,0.5,500,1,2.455251612690632
0,0.5,500,1,3.252355534695627
0,0.5,500,1,3.0880561085485287
0,0.5,500,1,2.3385637917010955
0,0.5,500,1,3.3355046374423036
0,0.5,500,1,2.2811359785972054
0,0.5,500,1,2.322186942259468
0,0.5,500,1,2.786851054091467
0,0.5,500,1,1.7706477265887126
0,0.5,500,1,2.790375625779653
0,0.5,500,1,1.5619282767841647
0,0.5,500,1,1.4139996129396282
0,0.5,500,1,2.767284599308756
0,0.5,500,1,2.596685330036926
0,0.5,500,1,3.5429354941555617
0,0.5,500,1,1.155908021435985
0,0.5,500,1,1.688033986640334
0,0.5,500,1,1.651348643190249
0,0.5,500,1,2.123803888361231
0,0.5,1000,1,2.560227046104376
0,0.5,1000,1,2.826509218271237
0,0.5,1000,1,2.4652095317889042
0,0.5,1000,1,1.0786654682382184
0,0.5,1000,1,3.704436653444496
0,0.5,1000,1,2.343134224049063
0,0.5,1000,1,2.7078678955735724
0,0.5,1000,1,2.7395116716542374
0,0.5,1000,1,2.399989581321139
0,0.5,1000,1,2.0003266013593444
0,0.5,1000,1,4.998720688081066
0,0.5,1000,1,2.58044416149672
0,0.5,1000,1,2.508761337348317
0,0.5,1000,1,3.191576006444035
0,0.5,1000,1,1.783376069764106
0,0.5,1000,1,2.6376201330548374
0,0.5,1000,1,2.4980902242706087
0,0.5,1000,1,2.6310153554102853
0,0.5,1000,1,2.0391337454101666
0,0.5,1000,1,2.5650648413370236
0,0.5,1000,1,2.1280880392519035
0,0.5,1000,1,2.8764832411903147
0,0.5,1000,1,2.220194578668034
0,0.5,1000,1,2.011570263433057
0,0.5,1000,1,2.61891177790894
0,0.5,1000,1,2.320294325040655
0,0.5,1000,1,2.5385758980867794
0,0.5,1000,1,2.687282970028148
0,0.5,1000,1,2.5228519923689974
0,0.5,1000,1,2.086212734043337
0,0.5,1000,1,1.9281183374104254
0,0.5,1000,1,2.4127803216577273
0,0.5,1000,1,2.123600623422095
0,0.5,1000,1,1.878613320011589
0,0.5,1000,1,2.115496475095174
0,0.5,1000,1,3.4188057798754907
0,0.5,1000,1,1.9564951341029442
0,0.5,1000,1,3.8568463916733293
0,0.5,1000,1,2.7471353522868487
0,0.5,1000,1,3.0261678320095284
0,0.5,1000,1,2.2078303080046346
0,0.5,1000,1,2.0972439436422854
0,0.5,1000,1,2.1110347219312926
0,0.5,1000,1,3.396461452556744
0,0.5,1000,1,1.3751605754289282
0,0.5,1000,1,2.743942450734662
0,0.5,1000,1,2.1826264736411463
0,0.5,1000,1,2.5533318607530138
0,0.5,1000,1,1.8490926417469464
0,0.5,1000,1,3.4917020090822684
0,0.5,5000,1,2.8249686397776865
0,0.5,5000,1,2.5030426927831075
0,0.5,5000,1,2.900582367804418
0,0.5,5000,1,2.301770615612543
0,0.5,5000,1,2.5440930326720546
0,0.5,5000,1,2.626135880627649
0,0.5,5000,1,2.25383759760865
0,0.5,5000,1,2.9349470824891397
0,0.5,5000,1,2.7605433387004172
0,0.5,5000,1,2.7229688374711083
0,0.5,5000,1,2.820982952372397
0,0.5,5000,1,3.3401537549770235
0,0.5,5000,1,2.485993898568659
0,0.5,5000,1,2.6194591543296055
0,0.5,5000,1,2.902053632575631
0,0.5,5000,1,1.9870365827670033
0,0.5,5000,1,2.5329117847573683
0,0.5,5000,1,2.3910390093898184
0,0.5,5000,1,2.4965650091140685
0,0.5,5000,1,2.768207007268498
0,0.5,5000,1,2.438382662711846
0,0.5,5000,1,2.4283909097616707
0,0.5,5000,1,2.811599210587764
0,0.5,5000,1,3.205402746815958
0,0.5,5000,1,2.747225809185122
0,0.5,5000,1,3.019778752904017
0,0.5,5000,1,2.412960068031675
0,0.5,5000,1,2.61092956518233
0,0.5,5000,1,2.3014162542744656
0,0.5,5000,1,2.773789871357088
0,0.5,5000,1,2.725337977891637
0,0.5,5000,1,2.5292476496607046
0,0.5,5000,1,2.9934237404585304
0,0.5,5000,1,2.1234751792543096
0,0.5,5000,1,2.5471759219194943
0,0.5,5000,1,2.528898192504206
0,0.5,5000,1,2.7285669029328896
0,0.5,5000,1,2.4927511612094384
0,0.5,5000,1,2.6911852024878957
0,0.5,5000,1,2.8218698090199585
0,0.5,5000,1,2.748752282007016
0,0.5,5000,1,2.7325821892102513
0,0.5,5000,1,2.937299868431214
0,0.5,5000,1,3.2392402045859416
0,0.5,5000,1,3.0030398418793367
0,0.5,5000,1,2.7762471815924137
0,0.5,5000,1,2.4198194363877397
0,0.5,5000,1,2.913988953040534
0,0.5,5000,1,3.025514853824426
0,0.5,5000,1,2.252021467698012
0,0.5,10000,1,3.1489908510252977
0,0.5,10000,1,2.7465046481915336
0,0.5,10000,1,2.4187803381457424
0,0.5,10000,1,2.8348238894091735
0,0.5,10000,1,2.597253884813436
0,0.5,10000,1,2.423683081766693
0,0.5,10000,1,2.749598064592875
0,0.5,10000,1,2.8732535157563035
0,0.5,10000,1,2.1982698052896774
0,0.5,10000,1,2.751816716634738
0,0.5,10000,1,2.6431092098422706
0,0.5,10000,1,3.0236211627717804
0,0.5,10000,1,2.7522977303864886
0,0.5,10000,1,2.598618802794793
0,0.5,10000,1,2.4605210879090764
0,0.5,10000,1,2.9559030147425918
0,0.5,10000,1,2.6627577538811127
0,0.5,10000,1,2.3654111254177232
0,0.5,10000,1,2.5419524530425313
0,0.5,10000,1,2.172833321481484
0,0.5,10000,1,2.4833249590802815
0,0.5,10000,1,2.8382144820245965
0,0.5,10000,1,2.3720239200509323
0,0.5,10000,1,2.6461202470703364
0,0.5,10000,1,2.6614980319203685
0,0.5,10000,1,2.5154838327930737
0,0.5,10000,1,2.7633716516050626
0,0.5,10000,1,2.2758961309396617
0,0.5,10000,1,2.4562965975526776
0,0.5,10000,1,2.668305408305005
0,0.5,10000,1,2.6436479491849036
0,0.5,10000,1,2.5367513328148443
0,0.5,10000,1,2.295541057384985
0,0.5,10000,1,2.3338639754742165
0,0.5,10000,1,2.631791846577301
0,0.5,10000,1,2.4666817210132312
0,0.5,10000,1,2.6018334569535937
0,0.5,10000,1,2.6374653402972026
0,0.5,10000,1,2.574519053015029
0,0.5,10000,1,2.9907418814590536
0,0.5,10000,1,2.79542044777332
0,0.5,10000,1,2.240283250160573
0,0.5,10000,1,2.372493235449543
0,0.5,10000,1,2.5188115511206517
0,0.5,10000,1,2.723955781216764
0,0.5,10000,1,2.2729720279069094
0,0.5,10000,1,2.7731951645945827
0,0.5,10000,1,2.465828463960366
0,0.5,10000,1,2.2460624559428726
0,0.5,10000,1,2.607100251693011
0,0.5,50000,1,2.564332735812741
0,0.5,50000,1,2.7441788935904334
0,0.5,50000,1,2.662436219281826
0,0.5,50000,1,2.598456503358088
0,0.5,50000,1,2.655632249198613
0,0.5,50000,1,2.6250068954109254
0,0.5,50000,1,2.583018321949297
0,0.5,50000,1,2.6161319960546323
0,0.5,50000,1,2.6319099091534945
0,0.5,50000,1,2.637511958821579
0,0.5,50000,1,2.809157413023659
0,0.5,50000,1,2.4818124557776526
0,0.5,50000,1,2.5027019941930515
0,0.5,50000,1,2.6618845802363755
0,0.5,50000,1,2.6457044055771206
0,0.5,50000,1,2.7100078027382235
0,0.5,50000,1,2.437103446048909
0,0.5,50000,1,2.6372098239242425
0,0.5,50000,1,2.5891520469876714
0,0.5,50000,1,2.6597726744875345
0,0.5,50000,1,2.6101365668506267
0,0.5,50000,1,2.49223129251348
0,0.5,50000,1,2.4288190327403303
0,0.5,50000,1,2.50176778043803
0,0.5,50000,1,2.779007271198012
