rho,c,s,mean_wait_time
0.5,500000,1,0.6273815096310124
0.5,500000,1,0.6230693417573064
0.5,500000,1,0.6242284634762983
0.5,500000,1,0.6247936660571953
0.5,500000,1,0.6218292490460234
0.5,500000,1,0.6233295972451605
0.5,500000,1,0.6195548148601016
0.5,500000,1,0.6294867704345061
0.5,500000,1,0.6274954804762518
0.5,500000,1,0.6211972280268606
0.5,500000,1,0.6249739304304044
0.5,500000,1,0.6229210397213567
0.5,500000,1,0.6230004347250443
0.5,500000,1,0.6256654095363495
0.5,500000,1,0.6230220001018429
0.5,500000,1,0.6247684012871001
0.5,500000,1,0.6233778754598778
0.5,500000,1,0.6240055292117547
0.5,500000,1,0.624616509964715
0.5,500000,1,0.6208034793455771
0.5,500000,1,0.630578271797604
0.5,500000,1,0.6241410355981677
0.5,500000,1,0.6239344567776693
0.5,500000,1,0.6283927359513394
0.5,500000,1,0.6274399379819662
0.5,500000,1,0.6208220057621257
0.5,500000,1,0.6239658803614424
0.5,500000,1,0.6271058805446068
0.5,500000,1,0.6224246083383165
0.5,500000,1,0.631509477600671
0.5,500000,1,0.6246477560706101
0.5,500000,1,0.6264736398958348
0.5,500000,1,0.6248048981506421
0.5,500000,1,0.6289494944442403
0.5,500000,1,0.6262102043853301
0.5,500000,1,0.6264865082600423
0.5,500000,1,0.6280352156245201
0.5,500000,1,0.6237731118831895
0.5,500000,1,0.6229140715696538
0.5,500000,1,0.6243495113693626
0.5,500000,1,0.6216318119292008
0.5,500000,1,0.6273143475996689
0.5,500000,1,0.6213227375785774
0.5,500000,1,0.6309068947073528
0.5,500000,1,0.6219947868477376
0.5,500000,1,0.6211209645040874
0.5,500000,1,0.6238191893065671
0.5,500000,1,0.6236683406567979
0.5,500000,1,0.6271030486267523
0.5,500000,1,0.6272442063322873
0.5,500000,1,0.6235742807723761
0.5,500000,1,0.6260988784108432
0.5,500000,1,0.6264793829471248
0.5,500000,1,0.6251820436155634
0.5,500000,1,0.6279155534694304
0.5,500000,1,0.6237805320720767
0.5,500000,1,0.6207153055921172
0.5,500000,1,0.6246821856914051
0.5,500000,1,0.6203367671498002
0.5,500000,1,0.6252403900613307
0.5,500000,1,0.6289613660694212
0.5,500000,1,0.6269087125331957
0.5,500000,1,0.6224398653711396
0.5,500000,1,0.6202785745885151
0.5,500000,1,0.6198981946302196
0.5,500000,1,0.6259866233736419
0.5,500000,1,0.6269266559009428
0.5,500000,1,0.622593733433909
0.5,500000,1,0.6241535451654507
0.5,500000,1,0.628401606639211
0.5,500000,1,0.6291483772207511
0.5,500000,1,0.6252091058513387
0.5,500000,1,0.6280248778361678
0.5,500000,1,0.6192934695285918
0.5,500000,1,0.6282051451220458
0.5,500000,1,0.6188685570621792
0.5,500000,1,0.6221083783921759
0.5,500000,1,0.6233784015727634
0.5,500000,1,0.6237135495754401
0.5,500000,1,0.6300656321842276
0.5,500000,1,0.6214365265881647
0.5,500000,1,0.630353389650766
0.5,500000,1,0.6221848005738081
0.5,500000,1,0.6284373522078291
0.5,500000,1,0.6278138363391508
0.5,500000,1,0.6240896973053431
0.5,500000,1,0.6228403605885843
0.5,500000,1,0.6300615261995387
0.5,500000,1,0.6327755470653625
0.5,500000,1,0.6256144788824126
0.5,500000,1,0.6242886675345244
0.5,500000,1,0.6194996590334174
0.5,500000,1,0.6195973087736454
0.5,500000,1,0.6236038940095632
0.5,500000,1,0.6250618918260813
0.5,500000,1,0.6287594330624482
0.5,500000,1,0.6195535372779372
0.5,500000,1,0.6238713951929139
0.5,500000,1,0.6261724328512212
0.5,500000,1,0.6269763553326028
