rho,c,s,mean_wait_time
0.9,500000,1,3.9278168670111535
0.9,500000,1,4.023250876053109
0.9,500000,1,3.999504501842835
0.9,500000,1,3.994710441292895
0.9,500000,1,3.924281834316781
0.9,500000,1,3.9895174104254907
0.9,500000,1,4.009633867127045
0.9,500000,1,4.108309293486572
0.9,500000,1,3.9319691073800827
0.9,500000,1,3.9548162453852527
0.9,500000,1,3.9229899001446205
0.9,500000,1,4.014793077969928
0.9,500000,1,4.017105172903312
0.9,500000,1,4.12156943108997
0.9,500000,1,4.076664026744379
0.9,500000,1,4.00129750057627
0.9,500000,1,4.0348236952856515
0.9,500000,1,3.963159672480709
0.9,500000,1,4.020452066860068
0.9,500000,1,3.956635884607829
0.9,500000,1,3.8826008943187826
0.9,500000,1,3.9392471719044613
0.9,500000,1,4.0570457307399295
0.9,500000,1,4.106753535078409
0.9,500000,1,3.9456358715282094
0.9,500000,1,4.026723531610645
0.9,500000,1,3.8871423109197547
0.9,500000,1,4.00552882541128
0.9,500000,1,4.082641712744779
0.9,500000,1,3.9186478355983776
0.9,500000,1,3.9655765756790813
0.9,500000,1,4.051577911532924
0.9,500000,1,4.0976361487365285
0.9,500000,1,3.9263769678888254
0.9,500000,1,3.976754422387052
0.9,500000,1,4.081505579152495
0.9,500000,1,3.9524637398213445
0.9,500000,1,4.0356056517040475
0.9,500000,1,4.048920737667937
0.9,500000,1,3.9598639268725186
0.9,500000,1,4.075872268649651
0.9,500000,1,3.9145437205397142
0.9,500000,1,3.8645798153306217
0.9,500000,1,4.002524999850539
0.9,500000,1,4.1193265903312675
0.9,500000,1,4.046340751113497
0.9,500000,1,3.9175309884251917
0.9,500000,1,4.016734272261873
0.9,500000,1,3.970035220529878
0.9,500000,1,3.992944145781272
0.9,500000,1,4.000758193488805
0.9,500000,1,4.055432794759912
0.9,500000,1,4.024082206794291
0.9,500000,1,3.973178780846375
0.9,500000,1,3.9598816757855237
0.9,500000,1,3.944322705071036
0.9,500000,1,3.9798514464986874
0.9,500000,1,3.9672970910297547
0.9,500000,1,4.039339935953742
0.9,500000,1,3.9106617247437043
0.9,500000,1,3.97276865569486
0.9,500000,1,3.9051717189375768
0.9,500000,1,3.916868601516236
0.9,500000,1,3.9325280201365844
0.9,500000,1,4.035599254459115
0.9,500000,1,3.971052453962206
0.9,500000,1,3.9798065896838017
0.9,500000,1,4.090326949347607
0.9,500000,1,3.968101801975155
0.9,500000,1,3.879453423464169
0.9,500000,1,3.928049920381612
0.9,500000,1,3.955256097075671
0.9,500000,1,4.0850145629161325
0.9,500000,1,3.927762317362943
0.9,500000,1,4.105190390441738
0.9,500000,1,4.018256224846469
0.9,500000,1,4.096753721818296
0.9,500000,1,4.00874895705058
0.9,500000,1,4.014196513897068
0.9,500000,1,4.025855754104674
0.9,500000,1,4.022118098840809
0.9,500000,1,4.046211366863405
0.9,500000,1,4.206725792636677
0.9,500000,1,4.055577131322169
0.9,500000,1,4.035589507808962
0.9,500000,1,4.075963381465764
0.9,500000,1,4.003625137625258
0.9,500000,1,4.05250469781107
0.9,500000,1,3.961756952913025
0.9,500000,1,4.095051099601626
0.9,500000,1,3.9715575721173226
0.9,500000,1,4.052938931204672
0.9,500000,1,4.111347871127175
0.9,500000,1,3.994975716426259
0.9,500000,1,4.0506934159827175
0.9,500000,1,4.058003447701947
0.9,500000,1,3.9885897109164072
0.9,500000,1,3.8191901718837014
0.9,500000,1,3.944828906493337
0.9,500000,1,4.0804644677806134
