sim,rho,customer_no,servers,mean_waiting_time
0,0.9,100,1,15.88123072656783
0,0.9,100,1,7.11335879542941
0,0.9,100,1,4.718988321761881
0,0.9,100,1,5.283216575045344
0,0.9,100,1,5.635359223945559
0,0.9,100,1,11.9058109296062
0,0.9,100,1,5.5935383417324624
0,0.9,100,1,7.642735011602732
0,0.9,100,1,3.124231079459747
0,0.9,100,1,1.7566999959483776
0,0.9,100,1,4.287846118402039
0,0.9,100,1,11.756641956136768
0,0.9,100,1,6.468135818448044
0,0.9,100,1,1.6856130679572874
0,0.9,100,1,1.4693247819711854
0,0.9,100,1,8.96025258189458
0,0.9,100,1,3.3999729556187153
0,0.9,100,1,3.894357696532339
0,0.9,100,1,2.957672655486578
0,0.9,100,1,2.3339977053628966
0,0.9,100,1,3.9118998891921692
0,0.9,100,1,2.242206538332768
0,0.9,100,1,14.361963345321033
0,0.9,100,1,5.811472797645516
0,0.9,100,1,2.927567939894168
0,0.9,100,1,2.704790100188364
0,0.9,100,1,5.019981372882176
0,0.9,100,1,4.418251984510828
0,0.9,100,1,9.86146708008597
0,0.9,100,1,2.4609789463852447
0,0.9,100,1,2.8031280236732847
0,0.9,100,1,4.573028386260943
0,0.9,100,1,2.3269832952712175
0,0.9,100,1,4.4646477975556875
0,0.9,100,1,7.015233311624066
0,0.9,100,1,1.8557233173252916
0,0.9,100,1,5.001909683360349
0,0.9,100,1,2.838472298693227
0,0.9,100,1,4.9504167739181675
0,0.9,100,1,2.0439521124923554
0,0.9,100,1,2.7790439327166574
0,0.9,100,1,1.4775546270604045
0,0.9,100,1,3.4038978669899187
0,0.9,100,1,3.473115000397643
0,0.9,100,1,6.811524103331712
0,0.9,100,1,11.373190930422824
0,0.9,100,1,4.8411666883981255
0,0.9,100,1,1.422329002950751
0,0.9,100,1,10.691810489849177
0,0.9,100,1,13.574515344179174
0,0.9,500,1,7.503255128704466
0,0.9,500,1,27.247200217461675
0,0.9,500,1,7.553244332829294
0,0.9,500,1,14.965776868964033
0,0.9,500,1,5.338181691632102
0,0.9,500,1,40.82716789747226
0,0.9,500,1,4.207133087435452
0,0.9,500,1,4.644192463899315
