sim,rho,customer_no,servers,mean_waiting_time
0,0.5,100,1,1.8087355927417943
0,0.5,100,1,0.6179757614167122
0,0.5,100,1,0.8280265305948302
0,0.5,100,1,0.945067817776046
0,0.5,100,1,3.1519816928210274
0,0.5,100,1,0.9629801008980262
0,0.5,100,1,0.8665109609841843
0,0.5,100,1,1.2643632477847393
0,0.5,100,1,1.1310023078038172
0,0.5,100,1,0.7025958145583431
0,0.5,100,1,1.7907843546148376
0,0.5,100,1,1.7227107977564444
0,0.5,100,1,1.2111741742433164
0,0.5,100,1,0.9287421679890846
0,0.5,100,1,0.731068835701673
0,0.5,100,1,1.2741006659962857
0,0.5,100,1,0.7467754282495136
0,0.5,100,1,2.579556799029746
0,0.5,100,1,2.969975526265139
0,0.5,100,1,2.0064155769370244
0,0.5,100,1,0.8375989598765711
0,0.5,100,1,1.3246903427440428
0,0.5,100,1,0.4917012820344216
0,0.5,100,1,0.8658721724534967
0,0.5,100,1,1.086838605775637
0,0.5,100,1,0.47081557667248747
0,0.5,100,1,0.5151033199764914
0,0.5,100,1,0.6344543119141612
0,0.5,100,1,0.7569832690914058
0,0.5,100,1,0.8865454179445473
0,0.5,100,1,1.5838115736336777
0,0.5,100,1,0.9941058935031912
0,0.5,100,1,1.7952069406682423
0,0.5,100,1,1.3017478434945091
0,0.5,100,1,0.7671671372794308
0,0.5,100,1,0.4982680348175716
0,0.5,100,1,0.7946455223160731
0,0.5,100,1,0.7602700938244733
0,0.5,100,1,1.442380854606988
0,0.5,100,1,0.9722474333619385
0,0.5,100,1,0.5297150891294568
0,0.5,100,1,1.637117775001273
0,0.5,100,1,1.221911640743039
0,0.5,100,1,0.9194419568291989
0,0.5,100,1,0.8720630793672186
0,0.5,100,1,0.7981114439068397
0,0.5,100,1,0.4316286453595078
0,0.5,100,1,0.9695889985012187
0,0.5,100,1,1.3221340372372712
0,0.5,100,1,0.9059258214744955
0,0.5,500,1,1.6516530725155858
0,0.5,500,1,1.1979778439508675
0,0.5,500,1,1.0945240193177417
0,0.5,500,1,1.26506390982089
0,0.5,500,1,1.0543288398736386
0,0.5,500,1,1.1476423851380952
0,0.5,500,1,1.0481533595081378
0,0.5,500,1,1.1414590471711308
0,0.5,500,1,0.9614368412906008
0,0.5,500,1,1.0303906129544735
0,0.5,500,1,1.0709404357288876
0,0.5,500,1,1.399768169721335
0,0.5,500,1,1.1394594856780904
0,0.5,500,1,1.1868923822451056
0,0.5,500,1,1.0105337557314626
0,0.5,500,1,1.1629541708048419
0,0.5,500,1,0.9758335561277734
0,0.5,500,1,0.9389462666787274
0,0.5,500,1,1.0546436510391464
0,0.5,500,1,1.4172016908394471
0,0.5,500,1,0.9762515917148243
0,0.5,500,1,1.1256434689674495
0,0.5,500,1,1.228992645979757
0,0.5,500,1,0.8254951968038958
0,0.5,500,1,0.977010727861889
0,0.5,500,1,1.5065281655141916
0,0.5,500,1,0.8855918040591357
0,0.5,500,1,1.1152724014123232
0,0.5,500,1,1.61520180320741
0,0.5,500,1,1.0921262322436132
0,0.5,500,1,1.0279159283337145
0,0.5,500,1,1.301601419230873
0,0.5,500,1,0.9977045102216779
0,0.5,500,1,1.4270592971461222
0,0.5,500,1,1.1396576809950452
0,0.5,500,1,1.503078865693186
0,0.5,500,1,0.7859292028393204
0,0.5,500,1,1.4464187314968102
0,0.5,500,1,1.6116454882194253
0,0.5,500,1,1.1243391860458054
0,0.5,500,1,1.326744550541504
0,0.5,500,1,1.6675261819886678
0,0.5,500,1,1.0648108280374704
0,0.5,500,1,1.4027085909373647
0,0.5,500,1,1.4231056425862232
0,0.5,500,1,1.6728274007640864
0,0.5,500,1,0.8831192568121583
0,0.5,500,1,1.0043792629470871
0,0.5,500,1,0.8906594440718936
0,0.5,500,1,1.1326431322821344
0,0.5,1000,1,1.1019445809982302
0,0.5,1000,1,1.3298867781974677
0,0.5,1000,1,1.2143284157905765
0,0.5,1000,1,1.5832548328199234
0,0.5,1000,1,1.3739764802266423
0,0.5,1000,1,0.9396205753285278
0,0.5,1000,1,1.0551713071112299
0,0.5,1000,1,1.06089310017642
0,0.5,1000,1,1.1920939550203082
0,0.5,1000,1,1.0208174802169014
0,0.5,1000,1,1.2848345194981983
0,0.5,1000,1,1.1885924031558126
0,0.5,1000,1,0.8334014196921746
0,0.5,1000,1,1.27767334020791
0,0.5,1000,1,0.9981960372604542
0,0.5,1000,1,1.030171117306061
0,0.5,1000,1,1.2268326261669957
0,0.5,1000,1,1.2512506822762663
0,0.5,1000,1,1.0945669965960805
0,0.5,1000,1,0.9536108360619316
0,0.5,1000,1,0.9501227276973139
0,0.5,1000,1,1.3505641581704155
0,0.5,1000,1,1.1772517067710924
0,0.5,1000,1,1.3934181017212013
0,0.5,1000,1,1.1797743920499577
0,0.5,1000,1,1.3479527600500698
0,0.5,1000,1,1.057645491132719
0,0.5,1000,1,1.1824896150986537
0,0.5,1000,1,1.032028954914405
0,0.5,1000,1,1.1509295704548372
0,0.5,1000,1,1.3061670322927195
0,0.5,1000,1,1.2030511841600728
0,0.5,1000,1,1.122261934860257
0,0.5,1000,1,1.0654436189959369
0,0.5,1000,1,1.0412314768635624
0,0.5,1000,1,1.2583901958228962
0,0.5,1000,1,1.0815382064977586
0,0.5,1000,1,1.081853940088768
0,0.5,1000,1,1.1813408578484166
0,0.5,1000,1,1.580659490127366
0,0.5,1000,1,0.94341686276599
0,0.5,1000,1,1.0755601809641273
0,0.5,1000,1,1.4624922660572615
0,0.5,1000,1,1.048526366026625
0,0.5,1000,1,1.2910273437103457
0,0.5,1000,1,1.3815045241462454
0,0.5,1000,1,1.106457304017941
0,0.5,1000,1,1.1612825736588006
0,0.5,1000,1,1.5270179989324666
0,0.5,1000,1,1.5417793032929044
0,0.5,5000,1,1.614636003065887
0,0.5,5000,1,1.323643994844435
0,0.5,5000,1,1.184513192192802
0,0.5,5000,1,1.2065413084610839
0,0.5,5000,1,1.1197693667242274
0,0.5,5000,1,1.2677464372168121
0,0.5,5000,1,1.0671545558266942
0,0.5,5000,1,1.0970894324201712
0,0.5,5000,1,1.3491961326787347
0,0.5,5000,1,1.2694874394499678
0,0.5,5000,1,1.2252335628872058
0,0.5,5000,1,1.3221246937001516
