sim,rho,customer_no,servers,mean_waiting_time
0,0.8,250000,1,5.021613694438579
0,0.8,250000,1,4.912503446891467
0,0.8,250000,1,4.999107361477915
0,0.8,250000,1,5.0638374228462855
0,0.8,250000,1,4.961261134110002
0,0.8,250000,1,4.9947094049924905
0,0.8,250000,1,4.953228472085064
0,0.8,250000,1,4.941122292271504
0,0.8,250000,1,4.9697791411282495
0,0.8,250000,1,5.17597177888005
0,0.8,250000,1,5.028160332933137
0,0.8,250000,1,5.001438951755434
0,0.8,250000,1,4.970712905815598
0,0.8,250000,1,5.090963648371309
0,0.8,250000,1,5.063636264559655
0,0.8,250000,1,4.893709313800835
0,0.8,250000,1,4.967841466802019
0,0.8,250000,1,4.817740871265845
0,0.8,250000,1,5.014411755944317
0,0.8,250000,1,5.080276387618747
0,0.8,250000,1,4.907013443164225
0,0.8,250000,1,5.12363570931099
0,0.8,250000,1,4.994166041710935
0,0.8,250000,1,5.057260757952958
0,0.8,250000,1,5.158953928322581
0,0.8,250000,1,5.218457097080449
0,0.8,250000,1,4.891204862653229
0,0.8,250000,1,5.114936949592015
0,0.8,250000,1,5.04938729164641
0,0.8,250000,1,4.866497404259192
0,0.8,250000,1,4.963222936297348
0,0.8,250000,1,4.940352763237536
0,0.8,250000,1,5.2641281369920785
0,0.8,250000,1,4.912233598632387
0,0.8,250000,1,4.937498444164662
0,0.8,250000,1,5.005456547327064
0,0.8,250000,1,4.832436491909972
0,0.8,250000,1,5.150460819178439
0,0.8,250000,1,4.92749718845796
0,0.8,250000,1,5.069404593653414
0,0.8,250000,1,4.848459269561776
0,0.8,250000,1,4.9996853893673245
0,0.8,250000,1,5.084786501624893
0,0.8,250000,1,5.075230039420923
0,0.8,250000,1,4.948414910482132
0,0.8,250000,1,4.882189323311049
0,0.8,250000,1,4.993071611101336
0,0.8,250000,1,4.9464155008652435
0,0.8,250000,1,4.987906463007065
0,0.8,250000,1,4.945327395254669
