,sim,i,s,area,time
0,0,2582,49,1.4816326530612245,0.004434036000162678
1,0,2582,64,1.340625,0.005214457000050743
2,0,2582,81,1.6296296296296295,0.01198130800008812
3,0,2582,100,1.848,0.014512807999921051
4,0,2582,121,1.5818181818181818,0.011911772000075871
5,0,2582,144,1.5125,0.013628392000100575
6,0,2582,169,1.3668639053254437,0.014580660000177659
7,0,2582,196,1.3806122448979592,0.019589324000065744
8,0,2582,225,1.4959999999999998,0.02361523799984866
9,0,2582,256,1.41796875,0.02266440600018882
10,0,2582,289,1.552941176470588,0.033368229000330984
11,0,2582,324,1.487037037037037,0.03057493299988323
12,0,2582,361,1.4808864265927977,0.033205691999597775
13,0,2582,400,1.518,0.03735533299982308
14,0,2582,441,1.5564625850340135,0.042655327000147736
15,0,2582,484,1.5818181818181818,0.04789435300028799
16,0,2582,529,1.4846880907372402,0.04892417499962676
17,0,2582,576,1.4895833333333333,0.05330119500041519
18,0,2582,625,1.5312,0.060087521000070865
19,0,2582,676,1.4742603550295856,0.06316760199956661
20,0,2582,729,1.4666666666666666,0.06640737399948193
21,0,2582,784,1.5237244897959183,0.0753609949999543
22,0,2582,841,1.4910820451843043,0.07759472399945366
23,0,2582,900,1.4813333333333332,0.08276514400000679
24,0,2582,961,1.4971904266389178,0.09659226799925591
25,0,2582,1024,1.5082031249999999,0.0969118019996813
26,0,2582,1089,1.4787878787878788,0.09994643300001371
27,0,2582,1156,1.5358131487889273,0.11177302800109601
28,0,2582,1225,1.5408979591836733,0.11619285899985243
29,0,2582,1296,1.5074074074074073,0.12810974099988925
30,0,2582,1369,1.5138056975894814,0.1283524389990589
31,0,2582,1444,1.5128808864265928,0.1375486660004981
32,0,2582,1521,1.4710059171597631,0.1383315350001908
33,0,2582,1600,1.505625,0.15224682599966854
34,0,2582,1681,1.515526472337894,0.1573438500012685
35,0,2582,1764,1.5377551020408162,0.16786011800013512
36,0,2582,1849,1.5098972417522984,0.17277285300002632
37,0,2582,1936,1.4897727272727272,0.18524620800224056
38,0,2582,2025,1.4862222222222221,0.18685888399966188
39,0,2582,2116,1.497164461247637,0.19651450099939893
40,0,2582,2209,1.4998641919420552,0.20505648200116866
41,0,2582,2304,1.4867187499999999,0.21230904300222164
42,0,2582,2401,1.5146189087880049,0.23714257099879887
43,0,2582,2500,1.52328,0.23968360900170183
44,0,2582,2601,1.5123414071510957,0.25580744699936986
45,0,2582,2704,1.505991124260355,0.25274244000024737
46,0,2582,2809,1.5013883944464221,0.2665137400015283
47,0,2582,2916,1.509670781893004,0.2770871869962548
0,1,2582,49,1.8857142857142855,0.006514763000154744
1,1,2582,64,1.7531249999999998,0.006850967999866953
2,1,2582,81,1.548148148148148,0.007736950000094112
3,1,2582,100,1.518,0.009556132000625439
4,1,2582,121,1.5272727272727273,0.011681527000746428
5,1,2582,144,1.5125,0.013880881001000489
6,1,2582,169,1.6011834319526626,0.017737271000555666
7,1,2582,196,1.4479591836734693,0.022785626000086268
8,1,2582,225,1.5253333333333332,0.021160011000461054
9,1,2582,256,1.4953124999999998,0.02412332200083256
10,1,2582,289,1.5986159169550171,0.029078080999511258
11,1,2582,324,1.65,0.03380730699984724
12,1,2582,361,1.499168975069252,0.03353838799955611
13,1,2582,400,1.4849999999999999,0.03703961699955016
14,1,2582,441,1.4217687074829932,0.038749218999896584
15,1,2582,484,1.5136363636363637,0.045888772000466815
16,1,2582,529,1.522117202268431,0.05018457700009549
17,1,2582,576,1.5010416666666666,0.06070671799727734
18,1,2582,625,1.4678399999999998,0.05693456500034699
19,1,2582,676,1.542603550295858,0.06461948700052744
20,1,2582,729,1.5300411522633743,0.07407019600191234
21,1,2582,784,1.498469387755102,0.07935613899815053
22,1,2582,841,1.4361474435196195,0.07517645300015374
23,1,2582,900,1.518,0.09092651100127114
24,1,2582,961,1.4971904266389178,0.08900884500087614
25,1,2582,1024,1.5404296874999999,0.09793984200064187
26,1,2582,1089,1.509090909090909,0.10116700899959596
27,1,2582,1156,1.541522491349481,0.10990936399980455
28,1,2582,1225,1.492408163265306,0.11331390299926625
29,1,2582,1296,1.5074074074074073,0.24417843699916375
30,1,2582,1369,1.53308984660336,0.2624355159998686
