,sim,i,s,area,time
10,5,2582,289,1.5072664359861592,0.030197376999694825
11,5,2582,324,1.5074074074074073,0.04203900300217356
12,5,2582,361,1.5174515235457062,0.03802735800445589
13,5,2582,400,1.5839999999999999,0.04342692800082659
14,5,2582,441,1.5265306122448978,0.03283624999858148
15,5,2582,484,1.4454545454545453,0.048141954002176135
16,5,2582,529,1.4846880907372402,0.053620201999365236
17,5,2582,576,1.58125,0.06913252700132944
18,5,2582,625,1.4784,0.06316945899925486
19,5,2582,676,1.4742603550295856,0.05885230100170702
20,5,2582,729,1.5300411522633743,0.07428291099722628
21,5,2582,784,1.4900510204081632,0.056242088997123574
22,5,2582,841,1.5381688466111771,0.08769730599919967
23,5,2582,900,1.5253333333333332,0.0915833610044956
24,5,2582,961,1.5246618106139438,0.07027768600414674
25,5,2582,1024,1.5017578125,0.10375626200539045
26,5,2582,1089,1.509090909090909,0.10997082400081126
27,5,2582,1156,1.5129757785467126,0.11742176499728885
28,5,2582,1225,1.492408163265306,0.1225400599985278
29,5,2582,1296,1.5074074074074073,0.13177479499540823
30,5,2582,1369,1.504163623082542,0.09869147599670214
31,5,2582,1444,1.5265927977839335,0.1461108970049736
32,5,2582,1521,1.5013806706114399,0.15287735700007943
33,5,2582,1600,1.497375,0.1642302109926277
34,5,2582,1681,1.515526472337894,0.17069613299713637
35,5,2582,1764,1.5003401360544217,0.17688388099895747
36,5,2582,1849,1.4849107625743645,0.1864997100030905
37,5,2582,1936,1.4795454545454545,0.13659730199947262
38,5,2582,2025,1.4959999999999998,0.2025063760008834
39,5,2582,2116,1.5377126654064273,0.216644288997486
40,5,2582,2209,1.505839746491625,0.2202312870010701
41,5,2582,2304,1.5268229166666665,0.2415422420037885
42,5,2582,2401,1.4761349437734277,0.24570040999356024
43,5,2582,2500,1.49688,0.24642062900215933
44,5,2582,2601,1.514878892733564,0.22787761700101328
45,5,2582,2704,1.4815828402366862,0.2726013989997682
46,5,2582,2809,1.4943396226415093,0.2980959469996378
47,5,2582,2916,1.500617283950617,0.3041630049979176
0,6,2582,49,1.4816326530612245,0.005826423002872616
1,6,2582,64,1.546875,0.007311244000902661
2,6,2582,81,1.6296296296296295,0.009079794000172114
3,6,2582,100,1.518,0.01069693400131655
4,6,2582,121,1.5818181818181818,0.013673725999069575
5,6,2582,144,1.4666666666666666,0.014525546002005285
6,6,2582,169,1.523076923076923,0.01774872799842342
7,6,2582,196,1.4479591836734693,0.019719228998383187
8,6,2582,225,1.5546666666666664,0.028092860996366653
9,6,2582,256,1.5984375,0.03103846300018631
10,6,2582,289,1.6671280276816607,0.03325247199154546
11,6,2582,324,1.487037037037037,0.0378770500005885
12,6,2582,361,1.4808864265927977,0.036830560997259454
13,6,2582,400,1.4685,0.037050326006465184
14,6,2582,441,1.4965986394557822,0.05473113200378066
15,6,2582,484,1.4999999999999998,0.051719207005135104
16,6,2582,529,1.572022684310019,0.05849128000818382
17,6,2582,576,1.5010416666666666,0.05950264599414368
18,6,2582,625,1.4889599999999998,0.06510090599476825
19,6,2582,676,1.5328402366863905,0.05168601299465081
20,6,2582,729,1.502880658436214,0.05465755400109629
21,6,2582,784,1.4816326530612245,0.08059168899626457
22,6,2582,841,1.5224732461355528,0.08837889199548954
23,6,2582,900,1.518,0.09447049799427987
24,6,2582,961,1.5109261186264307,0.1001448430115488
25,6,2582,1024,1.5082031249999999,0.10636255699182584
26,6,2582,1089,1.4727272727272727,0.11147577599558645
27,6,2582,1156,1.5186851211072663,0.08821378000311597
28,6,2582,1225,1.492408163265306,0.12830543299787678
29,6,2582,1296,1.5328703703703703,0.12076560899458855
30,6,2582,1369,1.5427319211102994,0.14351572099894838
31,6,2582,1444,1.499168975069252,0.1512590769889357
32,6,2582,1521,1.5013806706114399,0.158093954996275
33,6,2582,1600,1.522125,0.16755172598732315
34,6,2582,1681,1.511600237953599,0.17642482501196355
35,6,2582,1764,1.5003401360544217,0.18680867298371595
36,6,2582,1849,1.5313142239048134,0.192977664004502
37,6,2582,1936,1.4897727272727272,0.16435514100248838
38,6,2582,2025,1.5318518518518518,0.21213839499205278
39,6,2582,2116,1.4909262759924384,0.2184890910161812
40,6,2582,2209,1.4909008601177003,0.16310404900377762
41,6,2582,2304,1.4981770833333334,0.23722953097831123
42,6,2582,2401,1.4953769262807162,0.2468195360079335
43,6,2582,2500,1.4942399999999998,0.21253569600230549
44,6,2582,2601,1.5072664359861592,0.2724477660053708
45,6,2582,2704,1.503550295857988,0.21157401898926764
46,6,2582,2809,1.5084371662513347,0.2976911780124283
47,6,2582,2916,1.5141975308641975,0.3026846129873775
0,7,2582,49,1.346938775510204,0.0051115780001964595
1,7,2582,64,1.546875,0.006510751999485365
2,7,2582,81,1.385185185185185,0.00701277500093056
3,7,2582,100,1.452,0.010132136999800423
4,7,2582,121,1.5818181818181818,0.013208251002197358
5,7,2582,144,1.3291666666666666,0.01356422699882387
6,7,2582,169,1.6402366863905324,0.01920017000156804
7,7,2582,196,1.5489795918367346,0.025476843996784737
8,7,2582,225,1.4373333333333331,0.02214755500153842
9,7,2582,256,1.52109375,0.028734038000948203
10,7,2582,289,1.5986159169550171,0.03118858000243563
11,7,2582,324,1.5277777777777777,0.03359238899884076
12,7,2582,361,1.5174515235457062,0.03784993599583686
13,7,2582,400,1.551,0.04185455000015281
14,7,2582,441,1.436734693877551,0.04358401600211437
15,7,2582,484,1.4318181818181817,0.033405708002192114
16,7,2582,529,1.447258979206049,0.05575972800306772
17,7,2582,576,1.4666666666666666,0.05816415199842595
18,7,2582,625,1.5100799999999999,0.06321491800599688
19,7,2582,676,1.503550295857988,0.06902950799167229
20,7,2582,729,1.4576131687242797,0.07118199399610603
21,7,2582,784,1.4816326530612245,0.05570865100071387
22,7,2582,841,1.4832342449464921,0.08382066700960422
23,7,2582,900,1.4959999999999998,0.0901107210029295
24,7,2582,961,1.5315296566077001,0.099414121009886
25,7,2582,1024,1.482421875,0.10076516099070432
26,7,2582,1089,1.490909090909091,0.10823707200552235
27,7,2582,1156,1.5243944636678202,0.11768171199491917
28,7,2582,1225,1.524734693877551,0.12491005300307734
29,7,2582,1296,1.5125,0.13638729500371483
30,7,2582,1369,1.4897005113221329,0.11097528700247494
31,7,2582,1444,1.544875346260388,0.11107759099832037
32,7,2582,1521,1.5143984220907296,0.11086914499082923
33,7,2582,1600,1.47675,0.15893158500148274
34,7,2582,1681,1.5194527067221892,0.17266711599950213
35,7,2582,1764,1.4816326530612245,0.17368449300511202
36,7,2582,1849,1.4813412655489453,0.1836159239983317
37,7,2582,1936,1.5409090909090908,0.19828678900512386
38,7,2582,2025,1.4992592592592593,0.20181282299290615
39,7,2582,2116,1.5127599243856331,0.217844239992246
40,7,2582,2209,1.53272974196469,0.22845837000704705
41,7,2582,2304,1.4981770833333334,0.23453772898710668
42,7,2582,2401,1.500874635568513,0.23391993699442537
43,7,2582,2500,1.4942399999999998,0.2556055510021906
44,7,2582,2601,1.504728950403691,0.26398746999984724
45,7,2582,2704,1.520636094674556,0.2808811520044401
46,7,2582,2809,1.5342826628693484,0.29836656398765626
47,7,2582,2916,1.4915637860082305,0.2863587960023324
0,8,2582,49,1.6163265306122447,0.003917740000815684
1,8,2582,64,1.4437499999999999,0.00660241000014139
2,8,2582,81,1.548148148148148,0.009206679998897016
3,8,2582,100,1.452,0.010514828997656878
4,8,2582,121,1.3636363636363635,0.011499859998366446
5,8,2582,144,1.4666666666666666,0.014694219001739839
6,8,2582,169,1.6011834319526626,0.018292268997356587
7,8,2582,196,1.5489795918367346,0.0219852590012124
8,8,2582,225,1.4666666666666666,0.026989427996340964
9,8,2582,256,1.3921875,0.02814390800176625
10,8,2582,289,1.5301038062283736,0.03244347799682146
11,8,2582,324,1.548148148148148,0.025549586994657147
12,8,2582,361,1.5722991689750692,0.03851340399978653
13,8,2582,400,1.617,0.04474300399670028
14,8,2582,441,1.5564625850340135,0.05543939600966041
15,8,2582,484,1.5136363636363637,0.051472756001658126
16,8,2582,529,1.472211720226843,0.054943604996424256
17,8,2582,576,1.4666666666666666,0.05802342100560054
18,8,2582,625,1.4678399999999998,0.06384688500293123
19,8,2582,676,1.5133136094674555,0.0509605299953364
20,8,2582,729,1.4757201646090534,0.07541187599690602
21,8,2582,784,1.4816326530612245,0.07959030299389269
22,8,2582,841,1.4989298454221165,0.08763195400524637
23,8,2582,900,1.4886666666666666,0.09226536999403834
24,8,2582,961,1.4971904266389178,0.07090547699772287
25,8,2582,1024,1.5533203125,0.10768450900604876
26,8,2582,1089,1.4848484848484846,0.11278715099888359
27,8,2582,1156,1.4958477508650518,0.11769767099713135
28,8,2582,1225,1.4762448979591836,0.1257729929980087
29,8,2582,1296,1.522685185185185,0.13469453401285136
30,8,2582,1369,1.5282688093498904,0.14305675699552012
31,8,2582,1444,1.5037396121883655,0.149942626005668
32,8,2582,1521,1.523076923076923,0.15685302498741294
33,8,2582,1600,1.505625,0.1701238140026362
34,8,2582,1681,1.5390838786436642,0.1812146379979822
35,8,2582,1764,1.5040816326530613,0.18040837899798134
36,8,2582,1849,1.4884802595997835,0.1383469289930872
37,8,2582,1936,1.4829545454545452,0.1777218150009503
38,8,2582,2025,1.522074074074074,0.22895326199113697
39,8,2582,2116,1.5096408317580339,0.15737620900790716
40,8,2582,2209,1.53272974196469,0.23104595701215658
41,8,2582,2304,1.5067708333333332,0.23885607699139655
42,8,2582,2401,1.5146189087880049,0.24684065998235383
43,8,2582,2500,1.518,0.20825890400692515
44,8,2582,2601,1.5174163783160322,0.26376328999367615
45,8,2582,2704,1.508431952662722,0.2626822420083954
46,8,2582,2809,1.4919900320398718,0.2587729509878045
47,8,2582,2916,1.500617283950617,0.30158824900081527
0,9,2582,49,1.4816326530612245,0.005405990997587651
1,9,2582,64,1.65,0.007840817001124378
2,9,2582,81,1.548148148148148,0.00932327000055011
3,9,2582,100,1.32,0.009182045001580263
4,9,2582,121,1.4727272727272727,0.012511876001553901
5,9,2582,144,1.4208333333333334,0.014284013999713352
6,9,2582,169,1.5621301775147927,0.018231946000014432
7,9,2582,196,1.4479591836734693,0.020236572000612796
8,9,2582,225,1.3493333333333333,0.021702176998587674
9,9,2582,256,1.46953125,0.02812126300204909
10,9,2582,289,1.5301038062283736,0.02969427501056998
11,9,2582,324,1.4462962962962962,0.03152590799936661
12,9,2582,361,1.5905817174515235,0.03906479500392379
13,9,2582,400,1.551,0.03204019300210348
14,9,2582,441,1.5564625850340135,0.04728266400343273
15,9,2582,484,1.5409090909090908,0.054698134995305736
16,9,2582,529,1.572022684310019,0.05636519799782036
17,9,2582,576,1.5239583333333333,0.059249977002764354
18,9,2582,625,1.5206399999999998,0.0640550799976154
19,9,2582,676,1.4840236686390533,0.06827098999519876
20,9,2582,729,1.4938271604938271,0.0734253090013226
21,9,2582,784,1.4563775510204082,0.07827748400768542
22,9,2582,841,1.4832342449464921,0.08425215899751493
23,9,2582,900,1.518,0.09329329699585287
24,9,2582,961,1.4765868886576483,0.09036237299460481
25,9,2582,1024,1.4888671875,0.10309702100312279
26,9,2582,1089,1.490909090909091,0.07835747799890669
27,9,2582,1156,1.5129757785467126,0.1175209289895065
28,9,2582,1225,1.4816326530612245,0.12384688199472293
29,9,2582,1296,1.4615740740740741,0.093883944006393
30,9,2582,1369,1.504163623082542,0.13636361500584826
31,9,2582,1444,1.5083102493074791,0.14823609000723081
32,9,2582,1521,1.5057199211045365,0.1521808369907376
33,9,2582,1600,1.5345,0.16530708699292518
34,9,2582,1681,1.503747769185009,0.15201657699117277
35,9,2582,1764,1.485374149659864,0.1767046040031346
36,9,2582,1849,1.5134667387777176,0.13496307699642784
37,9,2582,1936,1.5068181818181816,0.19724290099475184
38,9,2582,2025,1.482962962962963,0.20080509099125265
39,9,2582,2116,1.5096408317580339,0.21460883297913824
40,9,2582,2209,1.4759619737437752,0.22071114098753242
41,9,2582,2304,1.52109375,0.2478146639937222
42,9,2582,2401,1.5146189087880049,0.248999085999003
43,9,2582,2500,1.518,0.2661580529806997
44,9,2582,2601,1.5224913494809689,0.26634221799304214
45,9,2582,2704,1.4889053254437867,0.24482715300109703
46,9,2582,2809,1.5084371662513347,0.2862569309972969
47,9,2582,2916,1.5209876543209877,0.30098871301197505
