,sim,i,s,area,time
0,0,2582,49,1.346938775510204,0.004314506996706768
1,0,2582,64,1.340625,0.005587002999163815
2,0,2582,81,1.385185185185185,0.007304167002075701
3,0,2582,100,1.5839999999999999,0.010126528997716377
4,0,2582,121,1.5818181818181818,0.012216253995575244
5,0,2582,144,1.65,0.015117945995370974
6,0,2582,169,1.327810650887574,0.01424775500618125
7,0,2582,196,1.5489795918367346,0.020534545007649285
8,0,2582,225,1.4959999999999998,0.021988297995449102
9,0,2582,256,1.41796875,0.02282353300051909
10,0,2582,289,1.5072664359861592,0.02777522100313945
11,0,2582,324,1.487037037037037,0.03392397299739969
12,0,2582,361,1.4260387811634347,0.03230941199490189
13,0,2582,400,1.518,0.03901198800031125
14,0,2582,441,1.4816326530612245,0.04107030699742609
15,0,2582,484,1.4999999999999998,0.04588189299465739
16,0,2582,529,1.497164461247637,0.04921357900093426
17,0,2582,576,1.5927083333333332,0.05612361201929161
18,0,2582,625,1.4678399999999998,0.056971170006363536
19,0,2582,676,1.4840236686390533,0.06281875099011813
20,0,2582,729,1.5119341563786006,0.06833130199538573
21,0,2582,784,1.5237244897959183,0.07407500698900549
22,0,2582,841,1.5146254458977406,0.07878858199637762
23,0,2582,900,1.4813333333333332,0.08254881399443548
24,0,2582,961,1.5177939646201872,0.09064123498410481
25,0,2582,1024,1.5082031249999999,0.0960737369796334
26,0,2582,1089,1.4969696969696968,0.10097900002892857
27,0,2582,1156,1.4958477508650518,0.10713848999512265
28,0,2582,1225,1.4708571428571429,0.11805380699661328
29,0,2582,1296,1.537962962962963,0.12796773300578934
30,0,2582,1369,1.4848794740686633,0.1253405110010135
31,0,2582,1444,1.490027700831025,0.13371080601154972
32,0,2582,1521,1.5187376725838264,0.14785497098728229
33,0,2582,1600,1.522125,0.1507249810219946
34,0,2582,1681,1.4919690660321236,0.16039237599125045
35,0,2582,1764,1.5414965986394555,0.17461659599484847
36,0,2582,1849,1.50275824770146,0.17130367399840907
37,0,2582,1936,1.5136363636363637,0.18070683300720702
38,0,2582,2025,1.4959999999999998,0.18716987698553567
39,0,2582,2116,1.497164461247637,0.19797206501334585
40,0,2582,2209,1.50285196921684,0.2049468649975097
41,0,2582,2304,1.50390625,0.21365398900798027
42,0,2582,2401,1.5201166180758017,0.2359113940010502
43,0,2582,2500,1.49952,0.23438596499636333
44,0,2582,2601,1.5123414071510957,0.24853884000549442
45,0,2582,2704,1.503550295857988,0.25442532100350945
46,0,2582,2809,1.5225347098611606,0.28208513000481616
47,0,2582,2916,1.5074074074074073,0.2744710369979657
0,1,2582,49,1.4816326530612245,0.004453843999726814
1,1,2582,64,1.2374999999999998,0.005136579999089008
2,1,2582,81,1.6296296296296295,0.00841370899888716
3,1,2582,100,1.32,0.00832345299932058
4,1,2582,121,1.4181818181818182,0.010689763994378154
5,1,2582,144,1.5583333333333331,0.014019960995938163
6,1,2582,169,1.4840236686390533,0.01619770299475931
7,1,2582,196,1.4816326530612245,0.017700829994282685
8,1,2582,225,1.5839999999999999,0.02401167100742896
9,1,2582,256,1.52109375,0.0239694320007402
10,1,2582,289,1.46159169550173,0.02626855599191913
11,1,2582,324,1.5277777777777777,0.0322459550034182
12,1,2582,361,1.5174515235457062,0.040624262993333105
13,1,2582,400,1.4685,0.036252575991966296
14,1,2582,441,1.5564625850340135,0.0425906250038679
15,1,2582,484,1.5409090909090908,0.046737160992961435
16,1,2582,529,1.559546313799622,0.051047880003352475
17,1,2582,576,1.4895833333333333,0.05304654000883602
18,1,2582,625,1.4889599999999998,0.057573352002691536
19,1,2582,676,1.4449704142011834,0.05984056900433643
20,1,2582,729,1.5662551440329218,0.0696980730017458
21,1,2582,784,1.5068877551020408,0.07236369399197429
22,1,2582,841,1.4989298454221165,0.07740541701059556
23,1,2582,900,1.518,0.08326443001351436
